isoform	structural_category	filter_reason
PB.118871.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.118872.1	incomplete-splice_match	all_canonical: nan
PB.118873.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.118876.1	incomplete-splice_match	all_canonical: nan
PB.118877.1	genic	all_canonical: nan
PB.118878.1	incomplete-splice_match	all_canonical: nan
PB.118879.1	genic	all_canonical: nan
PB.118882.3	incomplete-splice_match	all_canonical: nan
PB.118884.1	incomplete-splice_match	all_canonical: nan
PB.118886.1	incomplete-splice_match	all_canonical: nan
PB.118887.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118889.1	incomplete-splice_match	all_canonical: nan
PB.118901.1	incomplete-splice_match	all_canonical: nan
PB.118906.1	incomplete-splice_match	all_canonical: nan
PB.118908.1	incomplete-splice_match	all_canonical: nan
PB.118913.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118916.1	incomplete-splice_match	all_canonical: nan
PB.118917.1	genic_intron	all_canonical: nan
PB.118921.2	incomplete-splice_match	all_canonical: nan
PB.118923.1	incomplete-splice_match	all_canonical: nan
PB.118931.1	incomplete-splice_match	all_canonical: nan
PB.118933.1	incomplete-splice_match	all_canonical: nan
PB.118934.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118935.1	genic	all_canonical: nan
PB.118936.1	incomplete-splice_match	all_canonical: nan; perc_A_downstream_TTS: 70.0 > 59
PB.118938.1	genic	all_canonical: nan
PB.118939.1	incomplete-splice_match	all_canonical: nan
PB.118942.1	incomplete-splice_match	all_canonical: nan
PB.118943.1	incomplete-splice_match	all_canonical: nan
PB.118945.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical
PB.118948.1	genic	all_canonical: nan
PB.118949.1	incomplete-splice_match	all_canonical: nan
PB.118950.2	incomplete-splice_match	all_canonical: nan
PB.118953.1	incomplete-splice_match	all_canonical: nan
PB.118954.1	incomplete-splice_match	all_canonical: nan
PB.118958.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.118958.3	incomplete-splice_match	all_canonical: nan
PB.118961.1	incomplete-splice_match	all_canonical: nan
PB.118963.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.118964.1	incomplete-splice_match	all_canonical: nan
PB.118965.3	incomplete-splice_match	all_canonical: nan
PB.118973.1	antisense	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118975.1	incomplete-splice_match	all_canonical: nan
PB.118980.1	incomplete-splice_match	all_canonical: nan
PB.118985.1	genic_intron	all_canonical: nan
PB.118986.1	incomplete-splice_match	perc_A_downstream_TTS: 65.0 > 59
PB.118989.1	incomplete-splice_match	all_canonical: nan
PB.118992.1	incomplete-splice_match	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.118994.1	genic	all_canonical: nan
PB.118996.1	incomplete-splice_match	all_canonical: nan
PB.118998.1	incomplete-splice_match	all_canonical: nan
PB.118999.1	incomplete-splice_match	all_canonical: nan
PB.119000.1	incomplete-splice_match	all_canonical: nan
PB.119003.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.119005.1	incomplete-splice_match	all_canonical: nan
PB.119009.1	incomplete-splice_match	all_canonical: nan
PB.119011.1	incomplete-splice_match	all_canonical: nan
PB.119013.1	intergenic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.119015.1	incomplete-splice_match	all_canonical: nan
PB.119018.1	incomplete-splice_match	all_canonical: nan
PB.119019.1	incomplete-splice_match	all_canonical: nan
PB.119020.1	incomplete-splice_match	all_canonical: nan
PB.119022.1	incomplete-splice_match	all_canonical: nan
PB.119024.1	intergenic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.119027.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.119029.1	incomplete-splice_match	all_canonical: nan
PB.119034.1	incomplete-splice_match	all_canonical: nan
PB.119036.1	incomplete-splice_match	all_canonical: nan
PB.119037.1	incomplete-splice_match	all_canonical: nan
PB.119038.1	incomplete-splice_match	all_canonical: nan
PB.124735.1	intergenic	all_canonical: nan; perc_A_downstream_TTS: 65.0 > 59
PB.124736.1	novel_not_in_catalog	RTS_stage: True
PB.124736.2	fusion	min_cov: 0.0 < 3; RTS_stage: True
PB.124736.3	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True; perc_A_downstream_TTS: 85.0 > 59
PB.124736.4	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True; perc_A_downstream_TTS: 85.0 > 59
PB.124744.2	incomplete-splice_match	RTS_stage: True
PB.124744.3	incomplete-splice_match	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.124746.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.124747.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.124752.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.124752.2	full-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.124754.1	intergenic	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.124758.1	incomplete-splice_match	all_canonical: nan
PB.124761.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.124764.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.124768.1	novel_in_catalog	RTS_stage: True
PB.124768.2	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.124770.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124770.3	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124778.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124778.3	novel_in_catalog	min_cov: 2.0 < 3; RTS_stage: True
PB.124778.4	novel_in_catalog	min_cov: 2.0 < 3; RTS_stage: True
PB.124778.5	incomplete-splice_match	RTS_stage: True
PB.124782.2	fusion	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.124783.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.124784.1	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59; min_cov: 1.0 < 3
PB.124787.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.124788.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.124792.2	incomplete-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.124800.1	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124803.1	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124804.1	novel_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.124804.2	novel_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.124806.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.124809.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.124809.2	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.124812.3	incomplete-splice_match	RTS_stage: True
PB.124813.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True; perc_A_downstream_TTS: 80.0 > 59
PB.124813.2	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True; perc_A_downstream_TTS: 80.0 > 59
PB.124813.4	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.124814.1	novel_in_catalog	RTS_stage: True
PB.124820.1	incomplete-splice_match	RTS_stage: True
PB.124822.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124822.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124822.4	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124822.5	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124822.6	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124822.7	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124822.8	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124823.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.124824.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.124826.2	incomplete-splice_match	RTS_stage: True
PB.124830.2	full-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.124831.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True; perc_A_downstream_TTS: 85.0 > 59
PB.124838.1	incomplete-splice_match	RTS_stage: True
PB.124838.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.124838.3	novel_in_catalog	RTS_stage: True
PB.124841.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.124842.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.124845.1	novel_not_in_catalog	perc_A_downstream_TTS: 60.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical
PB.124849.2	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.124850.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.124851.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3
PB.124852.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.124853.1	intergenic	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.124858.1	incomplete-splice_match	RTS_stage: True
PB.124860.2	genic	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.124861.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.124862.1	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.124865.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.124866.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.124872.1	novel_in_catalog	RTS_stage: True
PB.124872.2	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.130815.3	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.130815.5	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.130815.6	novel_in_catalog	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.130817.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; perc_A_downstream_TTS: 95.0 > 59
PB.130820.1	antisense	all_canonical: nan
PB.130822.1	full-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.130824.1	incomplete-splice_match	RTS_stage: True
PB.130824.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130825.1	incomplete-splice_match	RTS_stage: True
PB.130830.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.130832.2	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.130833.1	full-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.130836.3	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 75.0 > 59
PB.130844.1	novel_in_catalog	RTS_stage: True
PB.130850.1	full-splice_match	perc_A_downstream_TTS: 85.0 > 59
PB.130857.6	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130857.9	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130860.1	genic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.130866.1	novel_in_catalog	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.130867.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130867.5	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.130869.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.130872.1	novel_in_catalog	all_canonical: nan
PB.130873.3	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 75.0 > 59
PB.130876.1	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.130877.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130877.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130877.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130877.4	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130877.6	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130877.7	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130879.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.130881.2	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59
PB.130882.1	novel_in_catalog	perc_A_downstream_TTS: 70.0 > 59
PB.130882.2	genic	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.130883.1	genic	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.130885.1	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.130887.1	intergenic	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.130888.1	full-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.130890.4	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.130890.6	incomplete-splice_match	RTS_stage: True
PB.130890.7	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.130891.1	fusion	min_cov: 0.0 < 3; RTS_stage: True
PB.130891.2	fusion	min_cov: 0.0 < 3; RTS_stage: True
PB.130891.4	incomplete-splice_match	RTS_stage: True; perc_A_downstream_TTS: 80.0 > 59
PB.130892.1	novel_in_catalog	RTS_stage: True
PB.130898.2	genic	all_canonical: nan; perc_A_downstream_TTS: 75.0 > 59
PB.130901.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.130902.1	incomplete-splice_match	RTS_stage: True; min_cov: 1.0 < 3
PB.130903.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130904.1	incomplete-splice_match	RTS_stage: True
PB.130904.2	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.130905.1	full-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.130909.1	incomplete-splice_match	RTS_stage: True
PB.130911.2	full-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.130916.1	genic	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.130917.1	novel_in_catalog	RTS_stage: True
PB.130918.1	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.130921.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.130921.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.130927.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.130928.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.130929.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130929.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130929.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.130929.4	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130931.1	novel_in_catalog	perc_A_downstream_TTS: 75.0 > 59
PB.130931.2	novel_in_catalog	perc_A_downstream_TTS: 80.0 > 59
PB.130933.1	novel_in_catalog	perc_A_downstream_TTS: 85.0 > 59
PB.130934.5	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130934.9	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130934.10	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130934.12	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130935.5	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130935.8	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130935.9	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 70.0 > 59
PB.130937.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.130945.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.130946.3	novel_not_in_catalog	RTS_stage: True
PB.130949.1	intergenic	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.130952.1	incomplete-splice_match	RTS_stage: True; perc_A_downstream_TTS: 95.0 > 59
PB.130953.1	genic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.130959.1	genic	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.130963.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.130964.2	novel_in_catalog	RTS_stage: True
PB.130964.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.130965.1	intergenic	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.137290.1	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137290.2	novel_in_catalog	RTS_stage: True
PB.137290.3	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.137291.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.137294.6	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.137296.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.137296.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.137298.1	incomplete-splice_match	RTS_stage: True
PB.137301.2	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.137302.1	full-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.137307.5	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.137310.1	incomplete-splice_match	perc_A_downstream_TTS: 60.0 > 59; min_cov: 2.0 < 3
PB.137316.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137316.3	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137316.4	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137316.5	novel_in_catalog	RTS_stage: True
PB.137318.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.137322.2	novel_in_catalog	all_canonical: nan
PB.137323.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.137323.2	novel_in_catalog	all_canonical: nan
PB.137330.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True; perc_A_downstream_TTS: 85.0 > 59
PB.137331.1	novel_in_catalog	RTS_stage: True
PB.137331.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137332.1	genic	all_canonical: nan
PB.137333.1	incomplete-splice_match	perc_A_downstream_TTS: 100.0 > 59; min_cov: 1.0 < 3
PB.137334.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.137335.2	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59; min_cov: 2.0 < 3
PB.137336.1	full-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.137343.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.137343.3	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.137344.4	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical
PB.137346.2	incomplete-splice_match	min_cov: 0.0 < 3; perc_A_downstream_TTS: 95.0 > 59
PB.137351.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.137351.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.137351.4	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.137351.5	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.137353.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.137354.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3
PB.137355.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59
PB.137355.2	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59
PB.137356.1	genic	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; RTS_stage: True
PB.137357.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59
PB.137364.2	incomplete-splice_match	RTS_stage: True
PB.137366.3	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137375.1	incomplete-splice_match	RTS_stage: True
PB.137376.1	novel_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.137379.2	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.137381.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 0.0 < 3; all_canonical: non_canonical
PB.137382.1	incomplete-splice_match	all_canonical: nan
PB.137385.2	incomplete-splice_match	perc_A_downstream_TTS: 85.0 > 59
PB.137387.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137387.2	novel_in_catalog	RTS_stage: True
PB.137387.3	novel_in_catalog	RTS_stage: True
PB.137387.4	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.137387.6	novel_in_catalog	RTS_stage: True
PB.137387.7	novel_in_catalog	RTS_stage: True
PB.137387.8	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137392.1	novel_in_catalog	min_cov: 2.0 < 3; RTS_stage: True
PB.137392.2	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137392.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.137392.4	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137395.1	genic	all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.137404.1	incomplete-splice_match	perc_A_downstream_TTS: 90.0 > 59
PB.137407.1	genic_intron	perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.137409.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137410.2	novel_in_catalog	RTS_stage: True; min_cov: 1.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.137410.3	novel_in_catalog	perc_A_downstream_TTS: 75.0 > 59; RTS_stage: True
PB.137410.4	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True; perc_A_downstream_TTS: 85.0 > 59
PB.137411.4	novel_in_catalog	perc_A_downstream_TTS: 80.0 > 59
PB.137411.5	incomplete-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.137415.1	incomplete-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.137416.1	incomplete-splice_match	RTS_stage: True
PB.137418.1	novel_not_in_catalog	perc_A_downstream_TTS: 60.0 > 59; min_cov: 0.0 < 3
PB.137421.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.137423.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.137426.1	novel_in_catalog	all_canonical: nan; perc_A_downstream_TTS: 65.0 > 59
PB.143795.3	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.143795.4	novel_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 85.0 > 59
PB.143797.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.143801.1	genic_intron	all_canonical: nan; perc_A_downstream_TTS: 85.0 > 59
PB.143802.1	full-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.143804.4	incomplete-splice_match	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.143805.1	incomplete-splice_match	RTS_stage: True
PB.143810.1	genic	all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.143812.3	novel_in_catalog	RTS_stage: True
PB.143813.1	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.143814.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.143814.5	genic_intron	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.143822.2	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; min_cov: 1.0 < 3
PB.143826.1	novel_not_in_catalog	RTS_stage: True
PB.143826.2	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.143826.3	novel_not_in_catalog	RTS_stage: True; min_cov: 1.0 < 3
PB.143826.4	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.143833.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.143837.1	incomplete-splice_match	perc_A_downstream_TTS: 70.0 > 59
PB.143838.1	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True; perc_A_downstream_TTS: 80.0 > 59
PB.143839.4	novel_not_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.143841.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.143841.3	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical; RTS_stage: True
PB.143841.5	novel_in_catalog	min_cov: 0.0 < 3; RTS_stage: True
PB.143845.1	full-splice_match	perc_A_downstream_TTS: 100.0 > 59
PB.143849.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.143851.1	incomplete-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.143856.1	genic	perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.143859.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 75.0 > 59
PB.143862.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.143863.1	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.143863.2	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.143863.4	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.143863.5	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.143863.6	novel_not_in_catalog	min_cov: 0.0 < 3; all_canonical: non_canonical
PB.143864.1	incomplete-splice_match	perc_A_downstream_TTS: 75.0 > 59; min_cov: 1.0 < 3
PB.143865.1	novel_not_in_catalog	min_cov: 0.0 < 3; perc_A_downstream_TTS: 100.0 > 59
