rescue_candidate	mapping_hit	sam_flag	hit_POS_MLprob	candidate_structural_category	rescue_result	exclusion_reason	best_match_for_candidate	best_match_id
PB.130935.5	ENST00000263246.8	256	0.942	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263246.8
PB.130935.5	ENST00000337959.8	256	0.196	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.130935.5	ENST00000407585.5	256	0.208	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.130935.8	ENST00000263246.8	0	0.942	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263246.8
PB.130935.8	PB.130935.6	256	0.812	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.130935.8	PB.130935.2	256	0.646	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.130935.8	PB.130935.3	256	0.936	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.130935.8	ENST00000337959.8	256	0.196	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.130935.8	ENST00000407585.5	256	0.208	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.143919.1	ENST00000337959.8	0	0.196	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.143919.1	ENST00000407585.5	256	0.208	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.143919.1	PB.130935.6	256	0.812	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.143919.1	PB.130935.3	256	0.936	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.143919.1	PB.130935.2	256	0.646	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.143919.1	ENST00000263246.8	256	0.942	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263246.8
PB.130935.4	PB.130935.2	0	0.646	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.130935.4	PB.130935.6	256	0.812	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.130935.4	ENST00000263246.8	256	0.942	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263246.8
PB.130935.4	PB.130935.3	256	0.936	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.130935.4	ENST00000337959.8	256	0.196	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.130935.4	ENST00000407585.5	256	0.208	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000263246.8
PB.3865.3	PB.3865.2	0	0.85	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.3865.2
PB.3865.3	PB.3865.1	256	0.814	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.3865.2
PB.60722.1	PB.53039.1	0	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.53039.1
PB.60722.1	ENST00000266254.12	256	0.96	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53039.1
PB.60722.1	PB.53039.2	256	0.73	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53039.1
PB.60722.1	PB.68333.1	256	0.892	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53039.1
PB.53039.3	PB.53039.1	0	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.53039.1
PB.53039.3	ENST00000266254.12	256	0.96	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53039.1
PB.53039.3	PB.53039.2	256	0.73	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53039.1
PB.53039.3	PB.68333.1	256	0.892	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53039.1
PB.83247.1	ENST00000290429.11	0	0.944	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68334.2
PB.83247.1	PB.68334.2	256	0.998	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.68334.2
PB.75802.2	ENST00000290429.11	0	0.944	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68334.2
PB.75802.2	PB.68334.2	256	0.998	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.68334.2
PB.75802.2	PB.83247.2	256	0.974	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68334.2
PB.75802.2	PB.75802.1	256	0.722	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68334.2
PB.150608.1	PB.68334.2	0	0.998	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.68334.2
PB.150608.1	ENST00000290429.11	256	0.944	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68334.2
PB.103811.1	ENST00000337554.8	0	0.864	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.96205.2
PB.103811.1	PB.96205.2	256	0.962	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.96205.2
PB.103811.1	PB.83248.1	256	0.954	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.96205.2
PB.103811.1	ENST00000396265.4	256	0.77	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.96205.2
PB.103811.1	ENST00000329563.8	256	0.402	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.96205.2
PB.96205.1	ENST00000337554.8	0	0.864	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.96205.2
PB.96205.1	PB.96205.2	256	0.962	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.96205.2
PB.96205.1	PB.83248.1	256	0.954	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.96205.2
PB.96205.1	ENST00000396265.4	256	0.77	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.96205.2
PB.96205.1	ENST00000329563.8	256	0.402	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.96205.2
PB.96205.1	PB.103811.2	256	0.88	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.96205.2
PB.164632.1	PB.130937.2	0	0.952	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130937.2
PB.164632.1	ENST00000216129.7	256	0.902	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.164632.1	PB.124848.2	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.164632.1	PB.137406.1	256	0.868	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.157522.1	ENST00000216129.7	0	0.902	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.157522.1	PB.130937.2	256	0.952	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130937.2
PB.157522.1	PB.124848.2	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.157522.1	PB.137406.1	256	0.868	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.1	ENST00000216129.7	0	0.902	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.1	PB.130937.2	256	0.952	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130937.2
PB.150609.1	PB.124848.2	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.1	PB.137406.1	256	0.868	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.15813.1	PB.150609.2	0	0.838	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.15813.1	PB.137406.1	256	0.868	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.15813.1	PB.23108.1	256	0.896	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.15813.1	PB.130937.2	256	0.952	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130937.2
PB.15813.1	PB.124848.2	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.15813.1	ENST00000216129.7	256	0.902	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.3	PB.164632.2	0	0.926	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.3	ENST00000216129.7	256	0.902	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.3	PB.137406.1	256	0.868	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.3	PB.157522.2	256	0.792	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.3	PB.130937.2	256	0.952	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130937.2
PB.150609.3	PB.124848.2	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.130937.1	ENST00000216129.7	0	0.902	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.130937.1	PB.130937.2	256	0.952	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130937.2
PB.130937.1	PB.124848.2	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.130937.1	PB.137406.1	256	0.868	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.130937.1	PB.150609.2	256	0.838	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.164632.3	PB.130937.2	0	0.952	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130937.2
PB.164632.3	PB.157522.2	256	0.792	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.164632.3	ENST00000216129.7	256	0.902	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.164632.3	PB.150609.2	256	0.838	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.164632.3	PB.137406.1	256	0.868	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.164632.3	PB.164632.2	256	0.926	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.157522.3	PB.130937.2	0	0.952	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130937.2
PB.157522.3	ENST00000216129.7	256	0.902	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.157522.3	PB.150609.2	256	0.838	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.157522.3	PB.157522.2	256	0.792	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.157522.3	PB.137406.1	256	0.868	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.157522.3	PB.164632.2	256	0.926	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.124848.4	ENST00000216129.7	0	0.902	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.124848.4	PB.130937.2	256	0.952	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130937.2
PB.124848.4	PB.124848.2	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.124848.4	PB.137406.1	256	0.868	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.124848.4	PB.150609.2	256	0.838	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.137406.2	ENST00000216129.7	0	0.902	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.137406.2	PB.130937.2	256	0.952	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130937.2
PB.137406.2	PB.124848.2	256	0.768	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.137406.2	PB.137406.1	256	0.868	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.137406.2	PB.150609.2	256	0.838	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.137406.2	PB.157522.2	256	0.792	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.4	ENST00000216129.7	0	0.902	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.4	PB.130937.2	256	0.952	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130937.2
PB.150609.4	PB.150609.2	256	0.838	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.4	PB.137406.1	256	0.868	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.4	PB.124848.2	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.150609.4	PB.157522.2	256	0.792	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130937.2
PB.30504.1	PB.23109.1	0	0.926	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.23109.1
PB.30504.1	ENST00000423180.2	256	0.726	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.30504.1	ENST00000216180.8	256	0.678	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.15814.3	ENST00000216180.8	0	0.678	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.15814.3	PB.23109.1	256	0.926	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.23109.1
PB.15814.3	ENST00000423180.2	256	0.726	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.88851.1	ENST00000216180.8	0	0.678	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.88851.1	PB.23109.1	256	0.926	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.23109.1
PB.88851.1	ENST00000423180.2	256	0.726	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.37965.1	PB.23109.1	0	0.926	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.23109.1
PB.37965.1	ENST00000216180.8	256	0.678	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.37965.1	ENST00000423180.2	256	0.726	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.124849.2	PB.23109.1	0	0.926	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.23109.1
PB.124849.2	ENST00000216180.8	256	0.678	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.124849.2	ENST00000423180.2	256	0.726	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.124849.2	ENST00000423180.2	2048	0.726	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.124849.2	ENST00000216180.8	256	0.678	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.124849.2	PB.23109.1	256	0.926	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.23109.1
PB.157523.2	ENST00000216180.8	0	0.678	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.157523.2	PB.23109.1	256	0.926	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.23109.1
PB.157523.2	ENST00000423180.2	256	0.726	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.37965.2	ENST00000216180.8	0	0.678	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.37965.2	PB.23109.1	256	0.926	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.23109.1
PB.37965.2	ENST00000423180.2	256	0.726	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.23109.1
PB.150610.1	ENST00000216180.8	0	0.678	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.83250.1	ENST00000350028.5	0	0.896	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53043.1
PB.83250.1	PB.75805.1	256	0.738	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53043.1
PB.83250.1	PB.53043.1	256	0.984	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.53043.1
PB.83250.1	PB.37966.1	256	0.782	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53043.1
PB.45508.1	ENST00000338758.12	0	0.956	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000338758.12
PB.45508.1	PB.53044.2	256	0.888	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000338758.12
PB.45508.1	ENST00000404989.1	256	0.332	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000338758.12
PB.45508.1	ENST00000619710.4	256	0.234	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000338758.12
PB.60725.2	ENST00000338758.12	0	0.956	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000338758.12
PB.60725.2	PB.53044.2	256	0.888	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000338758.12
PB.60725.2	ENST00000404989.1	256	0.332	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000338758.12
PB.60725.2	ENST00000619710.4	256	0.234	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000338758.12
PB.60725.3	ENST00000338758.12	0	0.956	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.75806.2
PB.60725.3	PB.53044.2	256	0.888	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.60725.3	PB.75806.2	256	0.994	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.75806.2
PB.60725.3	ENST00000404989.1	256	0.332	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.60725.3	ENST00000406477.7	256	0.348	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.60725.3	ENST00000619710.4	256	0.234	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.75806.1	ENST00000338758.12	0	0.956	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.75806.2
PB.75806.1	PB.75806.2	256	0.994	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.75806.2
PB.75806.1	ENST00000404989.1	256	0.332	novel_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.75806.1	ENST00000406477.7	256	0.348	novel_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.75806.1	PB.53044.2	256	0.888	novel_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.75806.1	ENST00000619710.4	256	0.234	novel_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.60725.4	ENST00000338758.12	0	0.956	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000338758.12
PB.60725.4	PB.53044.2	256	0.888	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000338758.12
PB.60725.4	ENST00000404989.1	256	0.332	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000338758.12
PB.60725.4	ENST00000619710.4	256	0.234	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000338758.12
PB.143921.1	ENST00000338758.12	0	0.956	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000338758.12
PB.124850.1	ENST00000338758.12	0	0.956	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000338758.12
PB.68337.2	ENST00000404989.1	0	0.332	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.68337.2	ENST00000338758.12	256	0.956	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.75806.2
PB.68337.2	PB.75806.2	256	0.994	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.75806.2
PB.68337.2	ENST00000406477.7	256	0.348	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.68337.2	ENST00000619710.4	256	0.234	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.68337.2	PB.53044.2	256	0.888	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.75806.2
PB.68338.1	ENST00000422871.5	0	0.802	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000422871.5
PB.68338.1	ENST00000444313.8	256	0.762	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000422871.5
PB.68338.2	ENST00000444313.8	0	0.762	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000422871.5
PB.68338.2	ENST00000422871.5	256	0.802	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000422871.5
PB.68338.3	ENST00000422871.5	0	0.802	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000422871.5
PB.68338.3	ENST00000444313.8	256	0.762	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000422871.5
PB.130938.1	ENST00000422871.5	0	0.802	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000422871.5
PB.130938.1	ENST00000444313.8	256	0.762	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000422871.5
PB.3867.2	ENST00000381176.5	0	0.732	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000381176.5
PB.30509.1	PB.45510.2	0	0.918	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.45510.2
PB.30509.1	ENST00000336985.11	256	0.726	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45510.2
PB.30509.1	PB.53046.1	256	0.906	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45510.2
PB.30509.1	ENST00000611394.4	256	0.692	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45510.2
PB.30509.1	ENST00000006251.11	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45510.2
PB.30509.1	ENST00000403581.5	256	0.794	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45510.2
PB.45510.3	ENST00000336985.11	0	0.726	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45510.2
PB.45510.3	PB.45510.2	256	0.918	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.45510.2
PB.45510.3	ENST00000403581.5	256	0.794	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45510.2
PB.45510.3	PB.53046.1	256	0.906	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45510.2
PB.45510.3	ENST00000611394.4	256	0.692	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45510.2
PB.45510.3	ENST00000006251.11	256	0.768	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45510.2
PB.96207.1	ENST00000426282.6	0	0.952	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000426282.6
PB.96207.2	ENST00000426282.6	0	0.952	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000426282.6
PB.30510.1	ENST00000347635.9	0	0.902	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.30510.2
PB.30510.1	PB.30510.2	256	0.982	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.30510.2
PB.30510.1	PB.23114.2	256	0.976	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.30510.2
PB.30510.1	ENST00000407019.6	256	0.264	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.30510.2
PB.3869.4	ENST00000347635.9	0	0.902	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000347635.9
PB.75808.1	ENST00000347635.9	0	0.902	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.30510.2
PB.75808.1	PB.30510.2	256	0.982	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.30510.2
PB.75808.1	PB.23114.2	256	0.976	novel_in_catalog	not_rescued	ML_probability	reference_transcript	PB.30510.2
PB.75808.1	ENST00000407019.6	256	0.264	novel_in_catalog	not_rescued	ML_probability	reference_transcript	PB.30510.2
PB.124851.1	ENST00000347635.9	0	0.902	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000347635.9
PB.8721.2	ENST00000336156.10	0	0.888	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336156.10
PB.150615.2	ENST00000251993.11	0	0.834	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.150615.2	ENST00000391627.6	256	0.248	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.150615.2	ENST00000336156.10	256	0.888	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.15816.1
PB.150615.2	PB.150615.4	256	0.786	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.150615.2	PB.164635.1	256	0.932	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.150615.2	PB.15816.1	256	0.984	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15816.1
PB.157527.2	ENST00000336156.10	0	0.888	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.15816.1
PB.157527.2	PB.150615.4	256	0.786	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.157527.2	ENST00000251993.11	256	0.834	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.157527.2	ENST00000391627.6	256	0.248	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.157527.2	PB.164635.1	256	0.932	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.157527.2	PB.15816.1	256	0.984	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15816.1
PB.164635.3	ENST00000336156.10	0	0.888	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.15816.1
PB.164635.3	PB.164635.1	256	0.932	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.164635.3	ENST00000251993.11	256	0.834	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.164635.3	PB.150615.4	256	0.786	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.164635.3	ENST00000391627.6	256	0.248	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.15816.1
PB.164635.3	PB.15816.1	256	0.984	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.15816.1
PB.15817.1	ENST00000441876.7	0	0.912	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000441876.7
PB.15817.1	ENST00000216214.7	256	0.578	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.75810.1	ENST00000405673.5	0	0.668	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
