/home/pabloati/miniforge3/envs/sqanti3/bin/psauron -i /home/pabloati/Programs/sqanti3/example/SQANTI3_QC_output/TD2/longest_orfs.cds -o /home/pabloati/Programs/sqanti3/example/SQANTI3_QC_output/TD2/psauron_score.csv -m 0 --inframe 0.5 -s
psauron score: 56.8
description,psauron_is_protein,in-frame_score
PB.157522.3.p2,False,0.0062
PB.157522.3.p3,True,0.99383
PB.157522.3.p4,True,0.99966
PB.157522.3.p5,True,0.66499
PB.157522.3.p6,False,0.00017
PB.157522.3.p7,False,0.10463
PB.30502.1.p1,True,0.99955
PB.30502.1.p2,True,0.99966
PB.30502.1.p3,True,0.66499
PB.30502.1.p4,False,0.10463
PB.30502.1.p5,False,0.01426
PB.30502.1.p6,False,0.0062
PB.124848.4.p1,True,0.98827
PB.124848.4.p2,True,0.98867
PB.124848.4.p3,True,0.66499
PB.124848.4.p4,False,0.10463
PB.124848.4.p5,False,0.01426
PB.124848.4.p6,False,0.0062
PB.137406.2.p1,True,0.72991
PB.137406.2.p2,False,0.4032
PB.137406.2.p3,False,0.01426
PB.137406.2.p4,False,0.0062
PB.137406.2.p5,True,0.98959
PB.137406.2.p6,True,0.99617
PB.137406.2.p7,True,0.66499
PB.137406.2.p8,False,0.10463
PB.150609.4.p1,True,0.99538
PB.150609.4.p2,True,0.9952
PB.150609.4.p3,True,0.66499
PB.150609.4.p4,False,0.10463
PB.150609.4.p5,False,0.0083
PB.150609.4.p6,False,0.01426
PB.150609.4.p7,False,0.0062
PB.60723.1.p1,True,0.99978
PB.60723.1.p2,True,0.99966
PB.60723.1.p3,True,0.66499
PB.60723.1.p4,False,0.10463
PB.60723.1.p5,False,0.01426
PB.60723.1.p6,False,0.00811
PB.68336.1.p1,True,0.98058
PB.68336.1.p2,True,0.98139
PB.30503.1.p1,False,0.20441
PB.8718.1.p1,False,0.00633
PB.8718.1.p2,False,0.01725
PB.8718.1.p3,False,0.12874
PB.8718.1.p4,True,0.62006
PB.8718.1.p5,False,0.24355
PB.15814.2.p1,True,0.85815
PB.30504.1.p1,False,0.31355
PB.23109.1.p1,True,0.7761
PB.15814.3.p1,True,0.86978
PB.88851.1.p1,True,0.7761
PB.30504.2.p1,True,0.75935
PB.124849.2.p1,False,0.29242
PB.124849.2.p2,False,0.00611
PB.124849.2.p3,False,0.02867
PB.124849.2.p4,False,0.13816
PB.157523.2.p1,True,0.70647
PB.157523.2.p2,False,0.00795
PB.37965.2.p1,False,0.1842
PB.37966.1.p1,True,0.98765
PB.37966.1.p2,True,0.99679
PB.37966.1.p3,True,0.98435
PB.157524.1.p1,True,0.95181
PB.157524.1.p2,True,0.99086
PB.53043.1.p1,True,0.9549
PB.53043.1.p2,True,0.95342
PB.75805.1.p1,True,0.92371
PB.75805.1.p2,True,0.88684
PB.83250.1.p1,True,0.89694
PB.83250.1.p2,True,0.98583
PB.103813.1.p1,True,0.96379
PB.103813.1.p2,True,0.86242
PB.111683.1.p1,False,0.02722
PB.111683.1.p2,True,0.67916
PB.45508.1.p1,True,0.98703
PB.45508.1.p2,True,0.98294
PB.45508.1.p3,False,0.39251
PB.45508.2.p1,True,0.7582
PB.45508.2.p2,True,0.91198
PB.60725.2.p1,True,0.98788
PB.60725.2.p2,True,0.98585
PB.60725.3.p1,True,0.98496
PB.75806.1.p1,True,0.94718
PB.75806.1.p2,True,0.92886
PB.60725.4.p1,True,0.98378
PB.60725.4.p2,True,0.98014
PB.143921.1.p1,True,0.98791
PB.143921.1.p2,True,0.98585
PB.143921.1.p3,False,0.06927
PB.37967.1.p1,True,0.98883
PB.37967.1.p2,True,0.98867
PB.53044.2.p1,True,0.98567
PB.53044.2.p2,True,0.98322
PB.124850.1.p1,False,0.03262
PB.124850.1.p2,False,0.06927
PB.124850.1.p3,True,0.98763
PB.124850.1.p4,True,0.98585
PB.75806.2.p1,True,0.98039
PB.75806.2.p2,True,0.967
PB.68337.2.p1,True,0.97504
PB.30505.1.p1,True,0.57513
PB.68338.1.p1,True,0.99834
PB.68338.1.p2,False,0.00097
PB.68338.1.p3,False,0.00496
PB.68338.2.p1,True,0.99822
PB.68338.2.p2,True,0.99848
PB.68338.2.p3,False,0.00163
PB.68338.2.p4,False,0.00496
PB.68338.3.p1,True,0.99848
PB.68338.3.p2,False,0.00069
PB.68338.3.p3,False,0.00496
PB.130938.1.p1,False,0.00496
PB.130938.1.p2,False,0.00147
PB.130938.1.p3,False,0.40737
PB.130938.1.p4,False,0.00264
PB.130938.1.p5,True,0.99862
PB.3867.2.p1,True,0.98816
PB.3867.2.p2,True,0.998
PB.3867.2.p3,False,0.02366
PB.3867.2.p4,False,0.17691
PB.3867.2.p5,False,0.031
PB.3867.2.p6,False,0.00482
PB.3868.1.p1,True,0.85669
PB.3868.1.p2,False,0.07606
PB.3868.1.p3,False,0.19249
PB.3868.1.p4,False,0.03356
PB.3868.1.p5,False,0.0096
PB.3868.1.p6,False,0.00977
PB.3868.1.p7,False,0.0141
PB.60729.1.p1,True,0.98622
PB.60729.1.p2,True,0.96895
PB.53046.1.p1,True,0.98647
PB.53046.1.p2,True,0.98583
PB.30509.1.p1,True,0.86671
PB.30509.1.p2,True,0.98137
PB.30509.1.p3,True,0.97126
PB.53046.2.p1,False,0.00559
PB.53046.2.p2,True,0.96895
PB.45510.1.p1,False,0.00696
PB.45510.1.p2,True,0.96895
PB.45510.2.p1,True,0.97978
PB.45510.2.p2,True,0.98583
PB.45510.3.p1,True,0.98583
PB.143924.1.p1,False,0.01332
PB.143924.1.p2,True,0.98636
PB.143924.1.p3,True,0.99308
PB.60730.1.p1,True,0.97667
PB.60730.1.p2,True,0.98306
PB.83252.1.p1,False,0.01332
PB.111685.1.p1,True,0.55238
PB.111685.1.p2,False,0.40753
PB.96207.1.p1,False,0.23773
PB.143925.1.p1,False,0.29182
PB.23114.2.p1,True,0.99712
PB.30510.1.p1,True,0.99636
PB.30510.2.p1,True,0.99636
PB.68340.1.p1,True,0.88765
PB.3869.4.p1,True,0.58753
PB.3869.4.p2,True,0.99712
PB.75808.1.p1,True,0.64849
PB.75808.1.p2,True,0.99793
PB.124851.1.p1,True,0.63876
PB.88856.1.p1,True,0.99773
PB.88856.1.p2,True,0.99826
PB.45511.1.p1,True,0.99839
PB.45511.1.p2,True,0.99826
PB.8721.2.p1,True,0.9965
PB.8721.2.p2,True,0.99752
PB.8721.2.p3,False,0.05834
PB.8721.2.p4,False,0.14989
PB.150615.2.p1,False,0.14989
PB.150615.2.p2,True,0.99801
PB.157527.2.p1,False,0.14989
PB.157527.2.p2,True,0.99691
PB.157527.2.p3,True,0.99752
PB.150615.4.p1,False,0.14989
PB.150615.4.p2,True,0.99715
PB.150615.4.p3,True,0.99752
PB.60731.1.p1,False,0.35179
PB.60731.1.p2,False,0.14989
PB.23116.1.p1,False,0.14989
PB.23116.1.p2,True,0.99849
PB.23116.1.p3,True,0.99857
PB.164635.1.p1,True,0.99383
PB.164635.1.p2,True,0.99693
PB.164635.1.p3,False,0.14989
PB.30512.2.p1,False,0.14989
PB.30512.2.p2,True,0.99825
PB.30512.2.p3,True,0.99846
PB.45513.1.p1,False,0.14989
PB.45513.1.p2,True,0.99838
PB.45513.1.p3,True,0.99838
PB.37973.2.p1,True,0.99849
PB.37973.2.p2,True,0.99857
PB.37973.2.p3,False,0.14989
PB.164635.3.p1,True,0.98641
PB.164635.3.p2,True,0.99756
PB.164635.3.p3,False,0.14989
PB.164635.3.p4,False,0.00052
PB.164635.3.p5,True,0.98325
PB.15816.1.p1,False,0.14989
PB.15816.1.p2,True,0.99802
PB.15816.1.p3,True,0.99801
PB.96210.1.p1,True,0.66783
PB.96210.1.p2,True,0.97731
PB.96210.1.p3,True,0.92469
PB.15817.1.p1,False,0.0326
PB.15817.1.p2,True,0.99782
PB.75810.1.p1,False,0.0344
PB.75810.1.p2,True,0.99915
PB.23117.1.p1,True,0.99695
PB.23117.1.p2,False,0.00694
PB.23117.1.p3,False,0.0383
PB.88857.1.p1,False,0.00246
PB.88857.1.p2,False,0.05742
PB.88857.1.p3,False,0.01031
PB.88857.1.p4,True,0.99734
PB.137409.1.p1,True,0.99738
PB.137409.1.p2,False,0.08974
PB.157528.1.p1,False,0.20275
PB.157528.1.p2,True,0.99134
PB.37974.1.p1,False,0.20861
PB.37974.1.p2,True,0.99118
PB.37974.1.p3,False,0.00694
PB.88857.2.p1,True,0.97349
PB.164636.1.p1,True,0.99246
PB.164636.1.p2,True,0.99449
PB.37974.2.p1,True,0.99717
PB.37974.2.p2,True,0.99778
PB.30513.2.p1,True,0.98355
PB.30513.2.p2,True,0.9736
PB.45514.1.p1,False,0.33949
PB.45514.1.p2,False,0.00694
PB.75811.1.p1,False,0.01031
PB.75811.1.p2,False,0.00246
PB.68342.1.p1,True,0.99749
PB.53049.1.p1,True,0.99753
PB.68342.2.p1,True,0.99852
PB.150617.1.p1,True,0.97435
PB.150617.1.p2,True,0.97784
PB.150617.1.p3,False,0.0002
PB.150617.1.p4,False,0.0003
PB.150617.1.p5,False,0.00091
PB.143929.1.p1,False,2e-05
PB.143929.1.p2,False,0.0003
PB.143929.1.p3,False,0.00091
PB.143929.1.p4,False,0.00832
PB.143929.1.p5,True,0.97489
PB.143929.1.p6,True,0.97556
PB.23118.1.p1,True,0.96422
PB.23118.1.p2,True,0.96826
PB.23118.1.p3,False,1e-05
PB.23118.1.p4,False,0.0003
PB.23118.1.p5,False,0.00091
PB.23118.1.p6,False,0.01174
PB.30515.1.p1,False,0.0003
PB.30515.1.p2,False,0.00091
PB.30515.1.p3,True,0.96714
PB.30515.1.p4,True,0.96826
PB.37975.1.p1,True,0.97821
PB.37975.1.p2,True,0.98869
PB.37975.1.p3,False,0.0003
PB.37975.1.p4,False,0.00091
PB.157529.1.p1,True,0.98816
PB.157529.1.p2,True,0.99234
PB.157529.1.p3,False,0.0003
PB.157529.1.p4,False,0.00091
PB.53050.1.p1,False,0.0003
PB.53050.1.p2,False,0.00091
PB.53050.1.p3,True,0.99067
PB.53050.1.p4,True,0.98034
PB.15818.2.p1,True,0.99373
PB.15818.2.p2,True,0.99323
PB.15818.2.p3,False,0.0003
PB.15818.2.p4,False,0.00091
PB.60733.1.p1,False,0.0008
PB.60733.1.p2,False,0.01124
PB.60733.1.p3,False,0.00091
PB.60733.1.p4,True,0.99245
PB.60733.1.p5,True,0.98034
PB.68343.1.p1,False,0.00091
PB.68343.1.p2,True,0.99302
PB.68343.1.p3,True,0.98034
PB.30515.2.p1,False,0.00091
PB.30515.2.p2,True,0.99556
PB.30515.2.p3,True,0.99323
PB.37975.2.p1,True,0.99512
PB.37975.2.p2,True,0.99323
PB.37975.2.p3,False,0.00091
PB.83255.1.p1,True,0.98156
PB.83255.1.p2,True,0.98034
PB.83255.1.p3,False,0.00091
PB.103818.1.p1,True,0.93948
PB.45516.1.p1,True,0.99652
PB.157530.1.p1,True,0.99542
PB.150618.1.p1,True,0.99331
PB.37976.1.p1,True,0.99452
PB.30516.1.p1,True,0.99452
PB.164637.1.p1,True,0.99525
PB.164637.1.p2,False,0.01785
PB.45516.2.p1,True,0.99481
PB.45516.2.p2,True,0.99475
PB.60734.2.p1,True,0.9956
PB.60734.2.p2,True,0.99727
PB.75812.1.p1,True,0.99774
PB.75812.1.p2,True,0.99727
PB.83256.1.p1,True,0.99588
PB.83256.1.p2,True,0.99587
PB.103819.1.p1,True,0.99927
PB.75813.1.p1,False,0.27738
PB.164638.1.p1,False,0.06654
PB.164638.1.p2,False,0.17665
PB.124853.1.p1,True,0.87035
PB.124853.1.p2,True,0.74784
PB.124853.1.p3,False,0.09038
PB.124853.1.p4,False,0.00532
PB.83257.1.p1,False,0.05904
PB.83257.1.p2,False,0.05956
PB.83257.1.p3,False,0.11652
PB.83257.2.p1,False,0.02483
PB.83257.2.p2,False,0.11652
PB.164639.1.p1,False,0.0291
PB.3870.1.p1,True,0.99746
PB.3870.1.p2,False,0.4816
PB.88859.1.p1,False,0.0233
PB.88859.1.p2,True,0.99746
PB.75814.1.p1,False,0.17899
PB.75814.1.p2,False,0.14197
PB.164641.1.p1,True,0.84913
PB.164641.1.p2,False,0.00731
PB.164641.1.p3,False,0.14197
PB.124854.1.p1,False,0.14197
PB.124854.1.p2,False,0.00731
PB.124854.1.p3,True,0.92907
PB.68344.1.p1,False,0.03816
PB.68344.1.p2,False,0.14197
PB.68344.1.p3,True,0.64292
PB.96211.1.p1,True,0.81673
PB.96211.1.p2,True,0.84905
PB.96211.1.p3,False,0.0339
PB.30518.1.p1,False,0.14197
PB.30518.1.p2,False,0.02388
PB.30518.1.p3,True,0.92907
PB.60736.1.p1,False,0.14197
PB.60736.1.p2,True,0.83522
PB.60736.1.p3,True,0.92907
PB.130944.1.p1,False,0.00742
PB.130944.1.p2,False,0.14197
PB.130944.1.p3,True,0.92907
PB.45518.1.p1,False,0.22224
PB.143931.1.p1,True,0.98678
PB.143931.1.p2,True,0.99951
PB.143931.1.p3,True,0.99964
PB.130945.1.p1,True,0.99659
PB.130945.1.p2,True,0.99672
PB.15822.1.p1,True,0.99895
PB.15822.1.p2,True,0.99908
PB.3871.1.p1,True,0.99936
PB.3871.1.p2,True,0.99948
PB.3871.1.p3,False,0.37367
PB.3871.1.p4,False,0.17088
PB.3871.1.p5,False,0.03447
PB.3871.1.p6,False,0.04497
PB.3871.1.p7,False,0.02524
PB.3871.1.p8,False,0.05458
PB.3871.1.p9,False,0.22246
PB.150620.1.p1,True,0.99686
PB.150620.1.p2,True,0.99696
PB.150620.2.p1,True,0.99654
PB.143931.2.p1,True,0.99684
PB.150620.3.p1,True,0.99658
PB.150620.3.p2,True,0.99672
PB.53052.1.p1,True,0.99953
PB.53052.1.p2,True,0.99962
PB.157531.1.p1,True,0.9998
PB.8723.1.p1,False,0.03447
PB.8723.1.p2,False,0.02524
PB.8723.1.p3,False,0.05458
PB.8723.1.p4,True,0.9994
PB.8723.1.p5,True,0.99948
PB.8723.1.p6,False,0.37367
PB.8723.1.p7,False,0.17088
PB.15822.2.p1,True,0.99624
PB.15822.2.p2,True,0.99623
PB.23121.1.p1,True,0.99486
PB.23121.1.p2,True,0.99485
PB.37979.2.p1,True,0.98725
PB.37979.2.p2,True,0.98731
PB.53053.1.p1,True,0.93216
PB.53053.1.p2,True,0.92728
PB.60737.1.p1,True,0.98199
PB.60737.1.p2,True,0.98436
PB.96212.1.p1,False,0.00951
PB.60738.1.p1,False,0.03718
PB.60738.1.p2,False,0.01966
PB.150621.1.p1,False,0.00541
PB.150621.1.p2,True,0.95095
PB.8724.1.p1,False,0.00541
PB.8724.1.p2,True,0.60552
PB.8724.1.p3,False,0.0429
PB.8724.1.p4,True,0.95095
PB.111692.2.p1,True,0.99369
PB.3872.1.p1,True,0.95695
PB.3872.1.p2,False,0.00541
PB.8724.2.p1,False,0.00541
PB.8724.2.p2,True,0.60552
PB.8724.2.p3,False,0.0429
PB.8724.2.p4,True,0.91818
PB.8724.3.p1,True,0.94679
PB.8724.3.p2,True,0.95515
PB.8724.3.p3,False,0.00541
PB.3872.2.p1,True,0.88279
PB.3872.2.p2,False,0.00541
PB.137410.2.p1,False,0.00541
PB.137410.2.p2,True,0.89614
PB.157532.1.p1,True,0.91818
PB.157532.1.p2,False,0.00541
PB.8724.4.p1,False,0.00541
PB.8724.4.p2,True,0.60552
PB.8724.4.p3,False,0.0429
PB.8724.4.p4,True,0.95095
PB.137410.4.p1,True,0.91818
PB.137410.4.p2,False,0.00541
PB.137410.3.p1,False,0.00541
PB.137410.3.p2,True,0.95095
PB.3872.3.p1,True,0.95095
PB.3872.3.p2,False,0.00541
PB.3872.3.p3,True,0.60552
PB.3872.3.p4,False,0.0429
PB.157532.2.p1,False,0.23687
PB.157532.2.p2,True,0.98452
PB.8724.5.p1,False,0.0429
PB.8724.5.p2,True,0.95095
PB.8724.5.p3,False,0.00541
PB.8724.5.p4,True,0.60552
PB.23122.2.p1,True,0.92355
PB.23122.2.p2,True,0.91818
PB.23122.2.p3,False,0.00541
PB.88860.1.p1,False,0.0429
PB.88860.1.p2,True,0.92355
PB.88860.1.p3,True,0.91818
PB.88860.1.p4,False,0.00541
PB.88860.1.p5,True,0.60552
PB.53054.1.p1,True,0.90424
PB.53054.1.p2,True,0.92267
PB.130946.3.p1,False,0.0429
PB.130946.3.p2,True,0.90436
PB.130946.3.p3,True,0.92267
PB.130946.3.p4,False,0.01017
PB.130946.3.p5,True,0.60552
PB.37980.1.p1,True,0.90646
PB.37980.1.p2,True,0.92267
PB.37980.1.p3,False,0.01572
PB.60739.1.p1,True,0.93373
PB.60739.1.p2,True,0.95189
PB.75815.1.p1,True,0.94785
PB.143932.3.p1,False,0.05101
PB.157532.4.p1,True,0.99894
PB.157532.4.p2,True,0.60552
PB.157532.4.p3,False,0.0429
PB.164642.1.p1,True,0.60552
PB.164642.1.p2,False,0.0429
PB.37980.2.p1,True,0.60552
PB.37980.2.p2,False,0.0429
PB.150622.1.p1,False,0.01519
PB.150622.1.p2,True,0.8903
PB.150622.1.p3,True,0.98924
PB.150622.1.p4,False,0.18188
PB.150622.2.p1,True,0.8903
PB.150622.2.p2,False,0.01519
PB.150622.2.p3,True,0.99763
PB.150622.2.p4,False,0.18188
PB.137411.1.p1,True,0.98282
PB.137411.1.p2,True,0.99003
PB.137411.1.p3,False,0.04036
PB.137411.1.p4,False,0.01519
PB.137411.1.p5,True,0.88868
PB.143933.1.p1,True,0.98938
PB.143933.1.p2,False,0.18188
PB.143933.1.p3,False,0.01519
PB.30520.1.p1,False,0.00693
PB.60740.1.p1,True,0.98523
PB.60740.1.p2,False,0.01519
PB.150622.3.p1,True,0.98924
PB.150622.3.p2,False,0.18188
PB.150622.3.p3,True,0.98948
PB.150622.3.p4,False,0.01519
PB.60740.2.p1,True,0.8903
PB.60740.2.p2,False,0.01519
PB.60740.2.p3,True,0.9923
PB.137411.2.p1,True,0.99808
PB.137411.2.p2,False,0.04036
PB.137411.2.p3,False,0.01519
PB.137411.2.p4,True,0.88868
PB.137411.2.p5,True,0.8903
PB.30520.2.p1,True,0.98924
PB.30520.2.p2,True,0.98948
PB.30520.2.p3,False,0.01519
PB.60740.3.p1,False,0.01519
PB.60740.3.p2,True,0.8903
PB.60740.3.p3,True,0.98886
PB.137411.4.p1,True,0.8903
PB.137411.4.p2,False,0.01174
PB.137411.4.p3,False,0.02669
PB.68346.1.p1,True,0.8903
PB.68346.1.p2,True,0.97553
PB.68346.1.p3,False,0.01519
PB.137411.3.p1,True,0.8903
PB.137411.3.p2,True,0.95643
PB.137411.3.p3,False,0.04036
PB.137411.3.p4,False,0.01519
PB.137411.3.p5,True,0.88868
PB.37981.1.p1,True,0.8903
PB.37981.1.p2,True,0.98924
PB.37981.1.p3,False,0.01519
PB.53055.1.p1,True,0.98282
PB.53055.1.p2,False,0.01519
PB.53055.1.p3,True,0.99156
PB.53055.2.p1,True,0.98459
PB.53055.2.p2,False,0.01519
PB.60740.4.p1,True,0.88868
PB.60740.4.p2,True,0.96734
PB.60740.4.p3,False,0.01519
PB.130947.1.p1,True,0.98973
PB.130947.1.p2,False,0.04036
PB.130947.1.p3,False,0.01519
PB.130947.1.p4,True,0.88868
PB.137411.5.p1,True,0.99194
PB.137411.5.p2,True,0.98876
PB.137411.5.p3,False,0.02669
PB.137411.5.p4,False,0.01174
PB.60740.5.p1,False,0.01519
PB.60740.5.p2,True,0.98886
PB.60740.6.p1,False,0.01519
PB.60740.6.p2,True,0.9923
PB.53055.3.p1,False,0.01519
PB.53055.3.p2,True,0.98376
PB.60740.7.p1,True,0.94842
PB.60740.7.p2,False,0.01519
PB.60740.7.p3,True,0.99156
PB.68346.2.p1,True,0.88868
PB.68346.2.p2,True,0.98815
PB.68346.2.p3,True,0.99035
PB.68346.2.p4,False,0.01519
PB.164643.1.p1,False,0.01519
PB.164643.1.p2,True,0.98924
PB.164643.1.p3,False,0.18188
PB.53055.4.p1,False,0.01519
PB.53055.4.p2,True,0.98924
PB.30520.3.p1,False,0.01519
PB.30520.3.p2,False,0.43215
PB.30520.3.p3,False,0.18188
PB.23123.1.p1,False,0.10592
PB.157533.1.p1,True,0.99947
PB.157533.1.p2,False,0.10592
PB.150624.1.p1,True,0.99716
PB.150624.1.p2,True,0.99725
PB.150624.1.p3,False,0.10592
PB.137412.1.p1,False,0.10592
PB.137412.1.p2,True,0.99658
PB.137412.1.p3,True,0.99725
PB.130948.1.p1,False,0.0157
PB.130948.1.p2,False,0.10592
PB.130948.1.p3,True,0.99426
PB.130948.1.p4,True,0.99725
PB.124857.1.p1,True,0.99382
PB.124857.1.p2,True,0.99402
PB.124857.1.p3,False,0.00585
PB.124857.1.p4,False,0.10592
PB.3873.2.p1,False,0.10592
PB.3873.2.p2,True,0.98451
PB.3873.2.p3,True,0.98271
PB.3873.2.p4,False,0.00012
PB.37982.1.p1,False,0.10592
PB.8725.1.p1,False,0.10592
PB.8725.1.p2,True,0.98275
PB.8725.1.p3,True,0.98316
PB.3873.3.p1,False,0.10592
PB.3873.3.p2,True,0.99065
PB.3873.3.p3,True,0.98959
PB.3873.3.p4,False,1e-05
PB.3873.3.p5,False,0.00012
PB.8726.1.p1,False,0.00044
PB.8726.1.p2,True,0.99525
PB.8726.1.p3,True,0.99578
PB.130949.1.p1,False,0.07051
PB.130949.1.p2,False,0.16976
PB.130949.1.p3,False,0.10682
PB.130949.1.p4,False,0.01646
PB.130949.1.p5,False,0.19193
PB.130949.1.p6,False,0.39378
PB.8726.2.p1,True,0.99551
PB.8726.2.p2,False,0.00044
PB.8726.3.p1,False,0.09946
PB.8726.3.p2,True,0.99551
PB.8726.3.p3,False,0.00049
PB.8726.3.p4,False,0.00044
PB.8726.4.p1,False,0.00044
PB.8726.4.p2,True,0.99551
PB.124858.1.p1,False,0.00044
PB.124858.1.p2,True,0.9909
PB.124858.1.p3,True,0.99045
PB.130950.1.p1,False,0.00044
PB.130950.1.p2,True,0.97528
PB.130950.1.p3,True,0.96578
PB.137413.1.p1,True,0.97243
PB.137413.1.p2,True,0.99633
PB.15824.1.p1,False,0.07046
PB.45519.1.p1,False,0.00288
PB.130951.1.p1,True,0.69143
PB.130951.1.p2,False,0.16507
PB.130951.1.p3,False,0.00314
PB.130951.1.p4,False,0.00165
PB.130951.1.p5,False,0.28378
PB.143934.1.p1,False,0.00165
PB.143934.1.p2,False,0.28378
PB.137414.1.p1,False,0.32331
PB.137414.1.p2,False,0.16507
PB.137414.1.p3,False,0.00165
PB.137414.1.p4,False,0.28378
PB.88861.2.p1,True,0.92758
PB.88861.2.p2,True,0.91319
PB.88861.2.p3,False,0.00156
PB.88861.2.p4,False,0.00165
PB.88861.2.p5,False,0.28378
PB.8727.1.p1,False,0.00156
PB.8727.1.p2,False,0.00165
PB.8727.1.p3,False,0.28378
PB.8727.1.p4,True,0.89787
PB.8727.1.p5,True,0.91888
PB.124859.1.p1,True,0.8706
PB.124859.1.p2,True,0.86207
PB.124859.1.p3,False,0.00226
PB.124859.1.p4,False,0.00156
PB.124859.1.p5,False,0.00165
PB.124859.1.p6,False,0.28378
PB.137415.1.p1,True,0.9362
PB.137415.1.p2,True,0.96068
PB.88862.1.p1,True,0.99678
PB.88862.1.p2,False,0.11632
PB.30523.1.p1,True,0.9959
PB.130952.1.p1,True,0.99752
PB.130952.1.p2,False,0.00348
PB.137416.1.p1,True,0.99559
PB.30523.2.p1,True,0.99008
PB.88862.2.p1,False,0.00053
PB.88862.2.p2,False,0.48191
PB.88862.2.p3,True,0.99235
PB.88862.2.p4,False,0.01463
PB.23125.1.p1,True,0.99099
PB.37983.1.p1,True,0.98981
PB.60742.1.p1,True,0.99646
PB.30523.3.p1,True,0.98555
PB.30523.3.p2,True,0.99923
PB.83260.1.p1,False,0.07166
PB.30523.4.p1,True,0.99091
PB.60742.2.p1,True,0.98492
PB.60742.2.p2,True,0.97806
PB.157536.1.p1,False,0.03504
PB.30523.5.p1,False,0.09883
PB.88862.3.p1,False,0.00557
PB.88862.3.p2,True,0.71694
PB.60742.3.p1,False,0.00508
PB.37984.1.p1,True,0.83101
PB.124861.1.p1,False,0.21832
PB.124861.1.p2,False,0.22717
PB.143935.1.p1,False,0.05107
PB.143935.1.p2,False,0.00107
PB.143935.1.p3,False,0.00791
PB.157537.1.p1,False,0.41625
PB.157537.1.p2,True,0.60125
PB.164646.1.p1,False,0.10897
PB.45522.1.p1,False,0.0237
PB.45522.1.p2,False,0.06024
PB.8728.1.p1,False,0.04846
PB.8728.1.p2,False,0.05946
PB.8728.1.p3,False,0.10056
PB.8728.1.p4,False,0.00609
PB.8728.1.p5,False,0.21057
PB.8728.1.p6,False,0.3359
PB.8728.1.p7,False,0.04233
PB.130953.1.p1,False,0.05777
PB.130953.1.p2,False,0.07528
PB.130953.1.p3,False,0.00151
PB.130953.1.p4,False,0.1037
PB.164647.1.p1,False,0.07528
PB.164647.1.p2,False,0.00645
PB.164647.1.p3,False,0.1037
PB.150628.1.p1,True,0.99233
PB.150628.1.p2,True,0.99121
PB.150628.1.p3,True,0.53828
PB.23126.1.p1,True,0.97911
PB.23126.1.p2,True,0.97468
PB.23126.1.p3,True,0.53828
PB.68348.1.p1,True,0.97446
PB.68348.1.p2,True,0.97529
PB.68348.1.p3,True,0.53828
PB.150628.2.p1,True,0.97864
PB.150628.2.p2,True,0.95799
PB.150628.2.p3,True,0.53828
PB.150628.2.p4,True,0.97529
PB.8729.1.p1,True,0.53828
PB.8729.1.p2,True,0.99316
PB.8729.1.p3,True,0.99351
PB.164648.2.p1,True,0.97515
PB.164648.2.p2,True,0.97203
PB.164648.2.p3,True,0.53828
PB.137417.1.p1,True,0.98931
PB.137417.1.p2,True,0.98958
PB.137417.1.p3,True,0.53828
PB.8729.2.p1,True,0.53828
PB.8729.2.p2,True,0.98917
PB.8729.2.p3,True,0.9878
PB.157538.1.p1,True,0.9818
PB.157538.1.p2,True,0.98211
PB.157538.1.p3,True,0.53828
PB.3875.1.p1,True,0.97964
PB.3875.1.p2,False,0.01055
PB.45523.1.p1,True,0.99961
PB.45523.1.p2,True,0.99962
PB.88864.1.p1,False,0.00655
PB.88864.1.p2,False,0.03087
PB.88864.1.p3,True,0.96974
PB.88864.1.p4,True,0.85202
PB.88864.1.p5,False,0.25497
PB.164650.1.p1,False,0.22448
PB.164650.1.p2,True,0.96067
PB.164650.1.p3,False,0.00016
PB.164650.2.p1,True,0.96153
PB.164650.2.p2,False,0.25497
PB.164650.2.p3,False,0.03087
PB.15828.1.p1,True,0.9576
PB.15828.1.p2,False,0.22448
PB.15828.1.p3,True,0.85997
PB.137418.1.p1,False,0.15266
PB.137418.1.p2,True,0.96067
PB.137418.1.p3,False,0.02431
PB.137418.1.p4,False,0.00016
PB.137418.1.p5,False,0.22448
PB.124865.1.p1,False,0.00655
PB.124865.1.p2,True,0.85997
PB.124865.1.p3,True,0.93783
PB.124865.1.p4,False,0.22448
PB.23127.1.p1,False,0.13246
PB.23127.1.p2,True,0.93168
PB.103828.1.p1,False,0.23393
PB.103828.1.p2,False,0.22448
PB.30526.1.p1,False,0.22448
PB.30526.1.p2,True,0.95989
PB.30526.1.p3,True,0.95215
PB.30526.1.p4,False,0.00016
PB.164650.3.p1,False,0.22448
PB.164650.3.p2,True,0.95215
PB.164650.3.p3,False,0.23391
PB.164650.3.p4,False,0.00016
PB.164650.4.p1,True,0.93723
PB.164650.4.p2,False,0.23391
PB.164650.4.p3,False,0.25497
PB.60745.1.p1,True,0.95268
PB.60745.1.p2,True,0.95679
PB.60745.1.p3,False,0.00016
PB.60745.1.p4,False,0.03497
PB.60745.1.p5,False,0.22448
PB.15828.3.p1,True,0.94556
PB.15828.3.p2,False,0.22915
PB.157540.1.p1,False,0.23391
PB.53059.1.p1,True,0.86312
