target_id	length	eff_length	est_counts	tpm
PB.45443.1	1750	1571.32	226.251	2293.35
PB.52964.1	1664	1485.32	92.6423	993.424
PB.96144.1	918	739.32	0	0
PB.118938.1	275	104.369	0	0
PB.96145.1	936	757.32	1.10163e-07	2.31687e-06
PB.143869.1	2880	2701.32	17.7645	104.742
PB.88809.1	4008	3829.32	9.83137	40.892
PB.75731.2	1303	1124.32	27.1133	384.094
PB.30441.1	2017	1838.32	279.481	2421.46
PB.37892.1	1928	1749.32	0	0
PB.75732.1	1214	1035.32	13.6524	210.03
PB.157468.1	2634	2455.32	0	0
PB.124806.1	3636	3457.32	17.4276	80.2865
PB.60654.1	1509	1330.32	1.03453	12.386
PB.23049.1	2110	1931.32	0	0
PB.23049.3	2152	1973.32	44.3659	358.094
PB.30442.1	2107	1928.32	0	0
PB.45444.2	1746	1567.32	26.4544	268.835
PB.60655.1	1600	1421.32	0	0
PB.52965.1	1766	1587.32	30.3026	304.061
PB.52965.2	1741	1562.32	29.4004	299.729
PB.37893.2	1880	1701.32	171.802	1608.37
PB.60655.2	1586	1407.32	0	0
PB.45444.4	1823	1644.32	0	0
PB.60655.4	1579	1400.32	38.3374	436.055
PB.75733.1	1242	1063.32	0	0
PB.83170.1	1164	985.32	33.3377	538.894
PB.96146.1	967	788.32	0	0
PB.118939.1	327	150.827	0	0
PB.23050.1	2522	2343.32	0.000117356	0.000797663
PB.96147.1	807	628.32	8.99999	228.143
PB.88810.1	4123	3944.32	508.636	2053.91
PB.15750.1	2357	2178.32	174.65	1277.01
PB.150549.2	2696	2517.32	30	189.814
PB.60656.1	1595	1416.32	92.7557	1043.1
PB.68264.1	1446	1267.32	0	0
PB.37894.3	3817	3638.32	22.9575	100.501
PB.111617.1	548	369.32	0	0
PB.111619.1	363	185.319	1	85.9458
PB.157470.1	2518	2339.32	3.24082	22.0654
PB.124807.1	3685	3506.32	68.9553	313.229
PB.137359.1	3031	2852.32	0.0868505	0.484975
PB.143871.1	2811	2632.32	0	0
PB.37895.1	1907	1728.32	4.95783	45.6891
PB.52968.1	1678	1499.32	7.74913	82.3197
PB.68266.1	1454	1275.32	5.54452	69.2453
PB.30446.1	1997	1818.32	9.25559	81.0735
PB.83172.1	1165	986.32	0	0
PB.83172.2	1088	909.32	9.93146	173.957
PB.88811.1	4000	3821.32	40.3684	168.257
PB.68267.1	1411	1232.32	21.0683	272.303
PB.75737.3	1192	1013.32	0	0
PB.111620.1	538	359.32	1.24247	55.0743
PB.143872.1	2887	2708.32	34.2273	201.288
PB.75738.1	1224	1045.32	5	76.1844
PB.23051.1	2223	2044.32	0	0
PB.60658.1	1594	1415.32	8.16195	91.8512
PB.15751.1	2321	2142.32	0	0
PB.130885.1	3252	3073.32	14.9451	77.4525
PB.157471.1	2384	2205.32	0	0
PB.75739.1	1196	1017.32	4	62.625
PB.45447.1	1842	1663.32	9.84825	94.3036
PB.15751.3	2252	2073.32	10.5117	80.7517
PB.157471.2	2539	2360.32	9.02542	60.9034
PB.15751.4	2338	2159.32	10.7005	78.9281
PB.23052.1	2212	2033.32	0	0
PB.164580.1	2292	2113.32	24.5097	184.722
PB.164580.2	2413	2234.32	12.8611	91.6804
PB.45447.2	1726	1547.32	0	0
PB.23052.2	2198	2019.32	0	0
PB.30447.1	2090	1911.32	0	0
PB.37897.1	1913	1734.32	0	0
PB.45447.3	1810	1631.32	0	0
PB.52969.1	1712	1533.32	0	0
PB.60659.1	1569	1390.32	0	0
PB.75740.1	1209	1030.32	0	0
PB.96151.1	952	773.32	0	0
PB.118942.1	293	120.153	2.53574	336.137
PB.52970.1	1692	1513.32	30.0262	316.02
PB.68268.1	1440	1261.32	29.644	374.332
PB.83173.1	1117	938.32	17.9748	305.111
PB.111621.1	541	362.32	4.35501	191.444
PB.157472.1	2519	2340.32	16.6575	113.365
PB.164581.1	2499	2320.32	14.8172	101.71
PB.124809.1	3499	3320.32	15.6573	75.1073
PB.124809.2	3585	3406.32	14.5765	68.1573
PB.88812.1	3807	3628.32	0	0
PB.164581.2	2452	2273.32	0	0
PB.143873.2	2904	2725.32	8.9938	52.5619
PB.130886.1	3338	3159.32	57.2178	288.458
PB.150550.1	2676	2497.32	0	0
PB.157472.2	2526	2347.32	89.0075	603.948
PB.157472.3	2553	2374.32	0	0
PB.164581.3	2477	2298.32	0	0
PB.3838.1	5090	4911.32	0.710492	2.30413
PB.3838.2	5124	4945.32	25.7167	82.8258
PB.8685.2	4276	4097.32	83.1527	323.238
PB.164581.4	2420	2241.32	228.577	1624.33
PB.23053.2	2205	2026.32	0	0
PB.45448.1	1802	1623.32	0	0
PB.60660.1	1619	1440.32	0	0
PB.68269.1	1418	1239.32	0	0
PB.75741.1	1318	1139.32	0	0
PB.96152.1	951	772.32	0	0
PB.164581.5	2413	2234.32	0	0
PB.103752.1	658	479.32	0	0
PB.111622.1	437	258.359	0	0
PB.111622.2	533	354.32	0	0
PB.118943.1	221	61.614	0	0
PB.143874.1	2840	2661.32	12.1245	72.5623
PB.37898.1	1962	1783.32	1.87554	16.751
PB.130887.1	3256	3077.32	2.13635	11.0572
PB.150551.1	2660	2481.32	0	0
PB.83174.1	1057	878.32	0	0
PB.83174.2	1014	835.32	9	171.607
PB.130888.1	3309	3130.32	119.382	607.428
PB.143875.1	2964	2785.32	12.0127	68.6929
PB.103753.1	612	433.32	0.605524	22.2571
PB.111623.1	549	370.32	11	473.109
PB.45449.1	1799	1620.32	0.801063	7.87429
PB.8687.2	4320	4141.32	253.547	975.138
PB.137362.1	3147	2968.32	175.798	943.297
PB.52972.1	1726	1547.32	0.448597	4.61766
PB.60662.1	1612	1433.32	0	0
PB.68270.6	1375	1196.32	0	0
PB.75743.2	1258	1079.32	16.9816	250.596
PB.68270.2	1486	1307.32	0	0
PB.68270.4	1436	1257.32	0	0
PB.75743.1	1309	1130.32	7.2887	102.706
PB.68270.5	1402	1223.32	4.01659	52.2953
PB.68270.3	1457	1278.32	0	0
PB.68270.1	1480	1301.32	0	0
PB.60662.3	1525	1346.32	20.116	237.979
PB.15754.1	2301	2122.32	15.2008	114.077
PB.52972.2	1675	1496.32	0	0
PB.52972.3	1650	1471.32	28.4273	307.733
PB.15755.1	2309	2130.32	1.03621	7.74725
PB.118945.1	280	108.689	0	0
PB.23054.1	2098	1919.32	0	0
PB.15756.2	2286	2107.32	3.30888	25.009
PB.23054.2	2171	1992.32	14.1037	112.75
PB.30448.1	2058	1879.32	0.350663	2.9719
PB.37900.2	1961	1782.32	1.14333e-08	1.02172e-07
PB.15756.1	2310	2131.32	15.2368	113.865
PB.37900.1	1984	1805.32	0	0
PB.137363.1	3124	2945.32	13	70.3002
PB.157473.2	2541	2362.32	13.0119	87.7298
PB.45451.1	2048	1869.32	69.5392	592.504
PB.83177.1	1011	832.32	0	0
PB.52973.1	1685	1506.32	0	0
PB.150553.1	2783	2604.32	46.6011	285.001
PB.124811.1	3562	3383.32	30.9827	145.855
PB.23056.2	2179	2000.32	0	0
PB.164585.1	2394	2215.32	1.19567e-06	8.59647e-06
PB.150554.1	2796	2617.32	0	0
PB.23057.1	2150	1971.32	3.70651e-06	2.9947e-05
PB.30450.1	2026	1847.32	17.0026	146.594
PB.143876.1	2826	2647.32	27.9032	167.878
PB.23057.3	2166	1987.32	0	0
PB.15757.1	2299	2120.32	4.05411	30.4537
PB.30450.2	2023	1844.32	32.778	283.068
PB.30450.3	2043	1864.32	0	0
PB.143876.2	2832	2653.32	0	0
PB.37902.1	1966	1787.32	0	0
PB.103754.1	598	419.32	5.46685	207.653
PB.23058.1	2149	1970.32	0	0
PB.3841.11	6817	6638.32	146.478	351.446
PB.3841.12	4949	4770.32	0	0
PB.96154.1	1295	1116.32	0	0
PB.3841.21	5930	5751.32	1.63469e-06	4.52702e-06
PB.3841.15	7406	7227.32	0.000148628	0.000327544
PB.3841.16	7176	6997.32	1.58194e-05	3.60085e-05
PB.3841.14	7472	7293.32	2.12378e-08	4.63798e-08
PB.3841.13	7499	7320.32	2386.5	5192.51
PB.130890.4	3378	3199.32	0	0
PB.3841.24	5873	5694.32	0	0
PB.164586.2	2494	2315.32	1.23023e-08	8.46294e-08
PB.124812.3	3597	3418.32	0	0
PB.23058.4	2179	2000.32	0	0
PB.130890.6	3426	3247.32	0	0
PB.45452.1	1921	1742.32	15.5872	142.491
PB.157474.2	2590	2411.32	0	0
PB.8688.6	4749	4570.32	0	0
PB.75745.2	1217	1038.32	0	0
PB.68272.2	1455	1276.32	0	0
PB.143877.3	2960	2781.32	6.93336e-05	0.000397043
PB.137364.2	3143	2964.32	0	0
PB.88814.5	3917	3738.32	0.0185645	0.0790954
PB.88814.4	4057	3878.32	75.5375	310.216
PB.130890.7	3399	3220.32	1.58863	7.85724
PB.45453.1	1764	1585.32	7.71012	77.4621
PB.137365.1	3052	2873.32	33.9402	188.138
PB.23058.5	2138	1959.32	12	97.5487
PB.96155.1	964	785.32	10	202.814
PB.23058.6	2107	1928.32	16.7462	138.319
PB.143878.1	2835	2656.32	16.9026	101.349
PB.30452.1	2006	1827.32	18.3394	159.851
PB.103756.1	743	564.32	21	592.706
PB.45454.1	1785	1606.32	6.7089	66.5219
PB.118948.1	131	12.6962	0	0
PB.60665.1	1531	1352.32	0	0
PB.68273.2	1453	1274.32	12.1495	151.854
PB.103757.1	750	571.32	0	0
PB.96156.1	867	688.32	14.6858	339.823
PB.75746.2	1239	1060.32	1.86748	28.052
PB.130891.1	3288	3109.32	0	0
PB.130891.2	3219	3040.32	0	0
PB.83180.2	1125	946.32	14.3616	241.718
PB.96156.3	811	632.32	0	0
PB.96156.4	969	790.32	0	0
PB.83180.3	1027	848.32	23.6088	443.261
PB.83180.4	1109	930.32	0	0
PB.96156.5	841	662.32	2.70661	65.0882
PB.60665.2	1587	1408.32	0	0
PB.52975.3	1674	1495.32	6.24732	66.5434
PB.8689.1	4322	4143.32	67.753	260.451
PB.118949.1	349	171.585	6.72774	624.503
PB.8689.2	4275	4096.32	33.621	130.726
PB.88815.1	4041	3862.32	0	0
PB.88815.2	4018	3839.32	0	0
PB.88815.3	3928	3749.32	0	0
PB.164587.1	2517	2338.32	0.871581	5.93676
PB.143879.1	2925	2746.32	62.5257	362.621
PB.8689.3	4461	4282.32	0	0
PB.37905.1	1971	1792.32	0	0
PB.130891.4	3207	3028.32	0.130041	0.683948
PB.124813.1	3647	3468.32	1.08506e-07	4.98286e-07
PB.124813.2	3619	3440.32	0	0
PB.137366.1	3197	3018.32	0	0
PB.137366.2	3098	2919.32	19.6515	107.216
PB.137366.3	3163	2984.32	0	0
PB.143879.2	2877	2698.32	0	0
PB.37906.1	1924	1745.32	14.9971	136.86
PB.15760.1	2370	2191.32	3.21047	23.335
PB.124813.4	3501	3322.32	13.6427	65.4042
PB.118950.1	191	42.0372	0	0
PB.37907.1	1946	1767.32	316.167	2849.36
PB.52976.2	1738	1559.32	0	0
PB.111627.1	521	342.32	12.0975	562.871
PB.37907.2	1944	1765.32	0	0
PB.83181.1	1144	965.32	0	0
PB.96157.1	939	760.32	0	0
PB.68274.1	1451	1272.32	0.506715	6.34327
PB.52976.4	1747	1568.32	294.8	2993.9
PB.37907.3	1859	1680.32	0	0
PB.30454.2	1927	1748.32	0	0
PB.30454.1	2048	1869.32	7.60984	64.8391
PB.45456.2	1732	1553.32	0	0
PB.164588.1	2376	2197.32	17.6418	127.877
PB.45456.1	1814	1635.32	0	0
PB.52976.3	1761	1582.32	0	0
PB.118950.2	83	21	0	0
PB.37907.4	1931	1752.32	0	0
PB.30454.3	1981	1802.32	0	0
PB.130892.1	3231	3052.32	0	0
PB.103758.1	619	440.32	0	0
PB.124814.1	3749	3570.32	48.2125	215.079
PB.75747.2	1319	1140.32	51.2311	715.571
PB.83181.3	1097	918.32	11.2766	195.582
PB.83182.1	1002	823.32	0	0
PB.103759.1	712	533.32	0.625045	18.6668
PB.88816.1	3978	3799.32	25.9136	108.634
PB.52977.1	1643	1464.32	0	0
PB.118951.1	268	98.3136	8.50011	1377.07
PB.111628.1	489	310.359	1.82509	93.6623
PB.103760.1	598	419.32	12.2678	465.981
PB.83183.1	1076	897.32	0.788606	13.9977
PB.96158.1	966	787.32	0	0
PB.37908.1	1947	1768.32	10.2331	92.1701
PB.23060.1	2192	2013.32	0	0
PB.75748.1	1201	1022.32	0	0
PB.3843.1	6473	6294.32	41.3853	104.723
PB.103761.1	704	525.32	25	757.987
PB.75749.1	1322	1143.32	4.08088	56.8502
PB.68275.1	1380	1201.32	7.18695	95.2865
PB.52978.1	1625	1446.32	12.1074	133.331
PB.88817.1	3940	3761.32	1.62476	6.88009
PB.68275.2	1459	1280.32	0	0
PB.52978.2	1684	1505.32	0	0
PB.3844.1	4901	4722.32	35.7727	120.654
PB.3844.2	4879	4700.32	2.04144e-06	6.91759e-06
PB.8690.1	4769	4590.32	14.2272	49.3655
PB.124815.1	3735	3556.32	0	0
PB.130893.1	3224	3045.32	0	0
PB.103762.1	573	394.32	28.7999	1163.29
PB.75750.1	1127	948.32	58.2001	977.495
PB.111629.1	422	243.359	0	0
PB.75750.3	1245	1066.32	0	0
PB.68276.1	1434	1255.32	0	0
PB.68276.2	1421	1242.32	4.92984	63.204
PB.75751.1	1317	1138.32	6.95006	97.2456
PB.8691.1	4444	4265.32	26.0145	97.1427
PB.103763.1	699	520.32	0	0
PB.60666.1	1503	1324.32	0	0
PB.68276.3	1311	1132.32	0	0
PB.83184.1	1169	990.32	22.3262	359.075
PB.68276.4	1472	1293.32	0	0
PB.68276.5	1380	1201.32	0	0
PB.96160.1	873	694.32	67.3652	1545.33
PB.103763.2	600	421.32	5.17973	195.812
PB.111630.1	489	310.359	3.76461	193.197
PB.15761.1	2326	2147.32	7.02935	52.1391
PB.60667.1	1601	1422.32	0	0
PB.52979.1	1699	1520.32	0	0
PB.130894.1	3198	3019.32	22.7353	119.933
PB.137367.1	3017	2838.32	0	0
PB.45458.1	1759	1580.32	0	0
PB.60667.2	1596	1417.32	0	0
PB.60667.3	1497	1318.32	7.34475	88.7363
PB.143880.1	2916	2737.32	0	0
PB.30456.1	2117	1938.32	0	0
PB.68277.1	1370	1191.32	0	0
PB.30456.2	1969	1790.32	0.890552	7.92272
PB.137368.1	3148	2969.32	4	21.456
PB.23061.1	2168	1989.32	0	0
PB.88818.1	3985	3806.32	6	25.1068
PB.150558.1	2731	2552.32	0	0
PB.124816.1	3482	3303.32	14.5955	70.3741
PB.45459.1	1814	1635.32	0	0
PB.137369.1	2932	2753.32	12.8938	74.5884
PB.52980.2	1642	1463.32	0	0
PB.150558.2	2648	2469.32	0	0
PB.130896.1	3229	3050.32	42.9648	224.343
PB.137369.2	3073	2894.32	0	0
PB.3845.1	5365	5186.32	15.9241	48.9038
PB.150559.1	2710	2531.32	0	0
PB.8692.1	4253	4074.32	14	54.7291
PB.150560.1	2819	2640.32	3.57924	21.5914
PB.118953.1	280	108.689	0.90296	132.321
PB.96162.1	944	765.32	13.0931	272.486
PB.83185.1	1081	902.32	0	0
PB.75752.2	1330	1151.32	48.4746	670.6
PB.75752.1	1344	1165.32	29.6324	405.011
PB.52981.1	1725	1546.32	0.278405	2.86763
PB.15763.1	2267	2088.32	14.0393	107.077
PB.137370.1	3135	2956.32	15.1173	81.4458
PB.157476.1	2638	2459.32	7.40395	47.9506
PB.52982.1	1643	1464.32	1.51212	16.4473
PB.8693.1	4481	4302.32	8.2927	30.7
PB.37910.2	2068	1889.32	40.1687	338.632
PB.68278.1	1359	1180.32	0.352789	4.76059
PB.30457.1	2041	1862.32	7.21521	61.7078
PB.30457.2	2007	1828.32	1.67882e-07	1.46251e-06
PB.37910.1	1955	1776.32	10.86	97.3763
PB.68278.2	1490	1311.32	9.57262	116.27
PB.45460.1	1816	1637.32	4.04926	39.3902
PB.118954.1	300	126.265	0	0
PB.15764.1	2280	2101.32	0	0
PB.103764.1	588	409.32	0.922001	35.8768
PB.15765.1	2263	2084.32	6.21212e-05	0.000474702
PB.8694.1	4140	3961.32	0	0
PB.45461.1	1832	1653.32	0	0
PB.164589.1	2374	2195.32	0.000133675	0.000969832
PB.157477.1	2574	2395.32	15.9606	106.128
PB.124817.1	3516	3337.32	10.3007	49.1602
PB.130897.1	3459	3280.32	0	0
PB.88819.2	3965	3786.32	65.5801	275.867
PB.137371.1	3059	2880.32	0	0
PB.23064.1	2106	1927.32	0	0
PB.143882.1	2960	2781.32	0	0
PB.137371.3	3128	2949.32	0	0
PB.124817.2	3592	3413.32	0	0
PB.37911.1	1946	1767.32	4.15844	37.4766
PB.52983.1	1768	1589.32	0	0
PB.124818.1	3465	3286.32	19.4675	94.3509
PB.37912.1	1921	1742.32	0	0
PB.37912.2	1861	1682.32	0	0
PB.45462.1	1771	1592.32	0	0
PB.15766.2	2266	2087.32	0	0
PB.30458.1	2097	1918.32	0	0
PB.23065.1	2182	2003.32	58.5715	465.673
PB.52983.2	1685	1506.32	6.0373	63.8368
PB.37912.3	1878	1699.32	54.54	511.194
PB.111632.1	496	317.359	13.3837	671.692
PB.111633.1	463	284.359	5	280.058
PB.8695.1	4304	4125.32	32.2235	124.411
PB.150561.1	2655	2476.32	0	0
PB.143883.3	2880	2701.32	5.2259	30.8128
PB.143883.2	2917	2738.32	2.65467	15.4409
PB.157478.1	2536	2357.32	0	0
PB.130898.1	3337	3158.32	23.1534	116.763
PB.143883.4	2815	2636.32	16.1316	97.4597
PB.143883.6	2848	2669.32	0	0
PB.143883.5	2888	2709.32	0	0
PB.143883.7	2796	2617.32	0	0
PB.60670.1	1480	1301.32	0	0
PB.83186.1	1056	877.32	23.261	422.295
PB.15767.1	2330	2151.32	24.8962	184.321
PB.143883.8	2850	2671.32	0	0
PB.130898.2	3374	3195.32	60.9228	303.677
PB.137372.3	3152	2973.32	0	0
PB.68280.2	1489	1310.32	0	0
PB.52984.1	1645	1466.32	0	0
PB.130898.3	3242	3063.32	2.08253	10.8279
PB.143883.9	2873	2694.32	0	0
PB.157478.2	2595	2416.32	0	0
PB.150561.2	2695	2516.32	0	0
PB.150561.3	2788	2609.32	7.69775	46.9875
PB.143883.10	2988	2809.32	84.8077	480.817
PB.143883.11	2904	2725.32	15.1635	88.6192
PB.150561.4	2694	2515.32	0	0
PB.30459.1	2033	1854.32	4.00336	34.3863
PB.157478.3	2648	2469.32	0.0255608	0.16487
PB.157478.4	2514	2335.32	0	0
PB.15767.2	2270	2091.32	0	0
PB.23066.1	2228	2049.32	0	0
PB.30460.1	2105	1926.32	0	0
PB.30460.2	2043	1864.32	24.886	212.608
PB.37913.1	1942	1763.32	0	0
PB.52985.1	1681	1502.32	0	0
PB.75755.1	1273	1094.32	0	0
PB.111634.1	460	281.359	17.7703	1005.96
PB.37914.1	1986	1807.32	0	0
PB.157479.1	2634	2455.32	42.0739	272.929
PB.157479.2	2554	2375.32	0	0
PB.157479.3	2624	2445.32	0	0
PB.37914.2	1945	1766.32	13.3455	120.34
PB.164590.1	2472	2293.32	19.0433	132.258
PB.30461.3	2060	1881.32	4.53732	38.4133
PB.75756.1	1331	1152.32	0	0
PB.83187.1	977	798.32	1.09375	21.8215
PB.60671.1	1556	1377.32	113.609	1313.79
PB.103766.1	671	492.32	27.3906	886.133
PB.103767.2	526	347.32	509.107	23346.7
PB.118958.1	304	129.889	98.3814	12063.8
PB.37915.1	1943	1764.32	2.33236	21.0554
PB.45463.1	1800	1621.32	8.30632	81.5991
PB.103767.1	634	455.32	24.0121	839.96
PB.111635.1	353	175.526	8.20115	744.182
PB.118958.2	267	97.4926	86.6656	14158.6
PB.118958.3	109	5.95259	0	0
PB.83189.1	1144	965.32	0	0
PB.60672.1	1524	1345.32	0	0
PB.83189.2	923	744.32	35.6235	762.294
PB.103768.1	619	440.32	0	0
PB.130900.1	3204	3025.32	38.1199	200.69
PB.83189.3	1004	825.32	0	0
PB.37916.1	1975	1796.32	4.67642	41.4643
PB.23067.1	2096	1917.32	0	0
PB.45464.1	1814	1635.32	0	0
PB.124820.1	3647	3468.32	25.5835	117.486
PB.157480.1	2518	2339.32	0	0
PB.157480.2	2577	2398.32	9.93163	65.9567
PB.143885.1	2803	2624.32	38.088	231.162
PB.130901.1	3193	3014.32	26.7264	141.22
PB.157480.3	2541	2362.32	90.5145	610.274
PB.37917.1	1886	1707.32	0.0348462	0.325076
PB.143885.2	2972	2793.32	1.83555	10.4662
PB.68283.1	1373	1194.32	2.54946	33.9996
PB.15768.3	2291	2112.32	10.7334	80.9327
PB.157480.4	2466	2287.32	21.3545	148.699
PB.60674.1	1585	1406.32	81.5446	923.542
PB.23068.2	2113	1934.32	0	0
PB.37918.1	1934	1755.32	140.518	1275.03
PB.60674.3	1572	1393.32	0	0
PB.60674.2	1625	1446.32	0.0276486	0.304476
PB.103769.1	731	552.32	20.9098	602.984
PB.52989.1	1671	1492.32	19.9019	212.411
PB.60675.1	1614	1435.32	9.69733	107.609
PB.60675.2	1573	1394.32	6.12888	70.0106
PB.52989.2	1676	1497.32	3.57685	38.0479
PB.52989.3	1558	1379.32	11.2446	129.844
PB.60675.3	1471	1292.32	0.0129042	0.15904
PB.37919.1	1882	1703.32	6.76654	63.2727
PB.15770.1	2277	2098.32	10.8473	82.3368
PB.75757.1	1335	1156.32	6.54486	90.1504
PB.68285.1	1462	1283.32	0	0
PB.75757.2	1244	1065.32	14.7842	221.036
PB.83191.1	970	791.32	0	0
PB.103770.1	564	385.32	0	0
PB.118961.1	190	41.4672	3.01701	1158.83
PB.75758.1	1306	1127.32	1.29078e-05	0.000182369
PB.45466.1	1853	1674.32	0	0
PB.37920.1	1942	1763.32	0	0
PB.30463.1	2046	1867.32	8.32059	70.971
PB.164592.1	2449	2270.32	12.1972	85.5694
PB.23069.2	2158	1979.32	23.0242	185.273
PB.15771.1	2288	2109.32	0	0
PB.60676.1	1535	1356.32	42.7366	501.86
PB.30463.2	1987	1808.32	0	0
PB.96168.1	916	737.32	7.38299	159.486
PB.30464.2	1954	1775.32	0	0
PB.37921.1	1901	1722.32	1035.57	9576.58
PB.23070.1	2099	1920.32	20.8656	173.062
PB.45467.1	1814	1635.32	76.6038	746.093
PB.45467.2	1780	1601.32	0	0
PB.45467.3	1761	1582.32	0	0
PB.45467.4	1812	1633.32	21.2142	206.872
PB.60677.1	1562	1383.32	23.9173	275.381
PB.30464.3	2012	1833.32	0	0
PB.68286.1	1395	1216.32	0	0
PB.52990.2	1653	1474.32	1.21612	13.138
PB.150565.2	2768	2589.32	22.1577	136.296
PB.60677.2	1506	1327.32	1.33742	16.0486
PB.68286.2	1402	1223.32	2.11329	27.5147
PB.75759.1	1275	1096.32	3.37883e-05	0.000490879
PB.83193.1	1099	920.32	1.4225e-08	2.46184e-07
PB.96169.1	928	749.32	0.00171198	0.0363896
PB.118962.1	309	134.441	64.1618	7601.34
PB.118962.2	89	27	0	0
PB.88820.1	3864	3685.32	60.6944	262.312
PB.88820.2	3870	3691.32	21.0254	90.7211
PB.118963.1	332	155.545	5.88393	602.5
PB.130902.1	3355	3176.32	0	0
PB.150566.1	2763	2584.32	48.7435	300.411
PB.157481.1	2476	2297.32	1.12313e-05	7.78674e-05
PB.30465.1	2060	1881.32	0	0
PB.37922.1	1891	1712.32	1.14498e-08	1.06502e-07
PB.52991.1	1709	1530.32	2.29429e-06	2.38787e-05
PB.60678.1	1547	1368.32	0.0725156	0.844091
PB.83194.1	1107	928.32	1.37781	23.6394
PB.118964.1	176	33.4007	8.0863	3856.03
PB.83195.1	1020	841.32	12.6103	238.731
PB.111638.1	534	355.32	22.8217	1023
PB.83196.1	1032	853.32	12.3868	231.203
PB.103772.1	627	448.32	3.65474	129.842
PB.111638.2	474	295.359	44.1367	2380.1
PB.118965.1	328	151.774	0	0
PB.103773.1	715	536.32	2.5846	76.7564
PB.118965.3	122	9.92893	0	0
PB.150567.1	2747	2568.32	11.3337	70.2857
PB.164593.1	2441	2262.32	44.482	313.167
PB.30467.1	2110	1931.32	0	0
PB.150567.2	2639	2460.32	0	0
PB.68287.1	1478	1299.32	0.00216307	0.0265155
PB.103774.1	636	457.32	0.321346	11.1918
PB.37923.1	2100	1921.32	41.6983	345.672
PB.150567.3	2887	2708.32	22.1624	130.336
PB.23072.2	2132	1953.32	0	0
PB.150567.4	2670	2491.32	0	0
PB.30468.1	1997	1818.32	13	113.872
PB.83198.1	988	809.32	5	98.4
PB.96170.1	825	646.32	4	98.573
PB.23074.1	2117	1938.32	9.55448	78.5104
PB.88821.1	3795	3616.32	11.746	51.7331
PB.68288.1	1477	1298.32	4	49.0709
PB.30469.1	2024	1845.32	0	0
PB.37924.1	1925	1746.32	0	0
PB.37924.2	1976	1797.32	19.6795	174.395
PB.164594.1	2402	2223.32	8.0186	57.4436
PB.157482.1	2558	2379.32	7.49094	50.1451
PB.23075.1	2063	1884.32	5.36194	45.3224
PB.143887.1	2934	2755.32	4.44901	25.718
PB.68289.1	1421	1242.32	0	0
PB.96171.1	859	680.32	0	0
PB.23076.1	2164	1985.32	5.65082	45.3342
PB.83199.1	1121	942.32	2.75342	46.5392
PB.83199.2	1110	931.32	8.59577	147.005
PB.83200.1	1033	854.32	0	0
PB.68290.1	1372	1193.32	3.19054	42.5846
PB.124821.1	3546	3367.32	13.9465	65.967
PB.130903.1	3267	3088.32	0	0
PB.137374.2	3022	2843.32	36.8018	206.153
PB.137374.1	3226	3047.32	0	0
PB.137374.3	3099	2920.32	0	0
PB.88822.1	4007	3828.32	0	0
PB.143888.1	2887	2708.32	8.42496	49.5465
PB.103775.1	553	374.32	0	0
PB.88822.4	4030	3851.32	29.9278	123.769
PB.88822.2	4146	3967.32	0	0
PB.88822.3	3975	3796.32	10.9323	45.8665
PB.60680.1	1528	1349.32	0	0
PB.164595.1	2432	2253.32	78.8128	557.082
PB.15772.2	2336	2157.32	0	0
PB.111639.1	500	321.359	0	0
PB.45470.1	1866	1687.32	7.63504	72.0708
PB.124822.1	3624	3445.32	14.141	65.3728
PB.124822.3	3621	3442.32	0	0
PB.124822.2	3611	3432.32	39.3558	182.628
PB.88823.1	3996	3817.32	0	0
PB.130904.1	3353	3174.32	0.246399	1.23633
PB.137375.1	3147	2968.32	83.7805	449.55
PB.45470.2	1862	1683.32	0	0
PB.150568.1	2722	2543.32	0	0
PB.60681.2	1501	1322.32	0	0
PB.124822.4	3632	3453.32	0	0
PB.164596.1	2502	2323.32	8.89227	60.9606
PB.124822.5	3629	3450.32	0	0
PB.130904.2	3391	3212.32	5.24129e-07	2.59875e-06
PB.124822.6	3647	3468.32	18.0145	82.7273
PB.124822.7	3474	3295.32	0	0
PB.143889.2	2944	2765.32	0.000144101	0.000829976
PB.124822.8	3496	3317.32	0	0
PB.45470.3	1816	1637.32	9.49091	92.3251
PB.60681.3	1485	1306.32	7.66638	93.4729
PB.60681.4	1551	1372.32	0	0
PB.150569.1	2716	2537.32	12.2173	76.6914
PB.96173.1	865	686.32	16.9838	394.144
PB.52993.2	1664	1485.32	0	0
PB.45471.1	1831	1652.32	0	0
PB.30471.1	2058	1879.32	93.264	790.422
PB.150569.2	2766	2587.32	95.8898	590.293
PB.143890.1	2880	2701.32	13.8567	81.7011
PB.157483.1	2558	2379.32	0	0
PB.3846.1	4953	4774.32	48.6686	162.361
PB.83203.1	1160	981.32	15.0474	244.229
PB.15774.3	2267	2088.32	0	0
PB.23078.2	2149	1970.32	39.2294	317.117
PB.150569.3	2690	2511.32	44.6356	283.09
PB.30471.2	2055	1876.32	0	0
PB.68293.3	1453	1274.32	0	0
PB.68293.4	1406	1227.32	0	0
PB.45471.3	1775	1596.32	0	0
PB.75763.4	1279	1100.32	65.1778	943.466
PB.137376.1	3041	2862.32	1.40753e-08	7.83221e-08
PB.124823.1	3557	3378.32	0	0
PB.37927.1	1874	1695.32	25.9446	243.748
