/home/pabloati/miniforge3/envs/sqanti3/bin/psauron -i /home/pabloati/Programs/sqanti3/example/SQANTI3_QC_reference/TD2/longest_orfs.cds -o /home/pabloati/Programs/sqanti3/example/SQANTI3_QC_reference/TD2/psauron_score.csv -m 0 --inframe 0.5 -s
psauron score: 49.0
description,psauron_is_protein,in-frame_score
ENST00000448467.1.p1,True,0.9838
ENST00000448467.1.p2,True,0.98542
ENST00000406955.5.p1,True,0.94657
ENST00000406955.5.p2,True,0.94854
ENST00000406955.5.p3,False,8e-05
ENST00000402321.5.p1,True,0.94854
ENST00000402321.5.p2,False,8e-05
ENST00000402321.5.p3,False,0.03948
ENST00000402321.5.p4,False,0.12143
ENST00000402369.5.p1,False,0.00034
ENST00000402369.5.p2,False,8e-05
ENST00000402369.5.p3,True,0.94854
ENST00000406361.6.p1,False,0.04337
ENST00000406361.6.p2,True,0.94854
ENST00000406361.6.p3,False,8e-05
ENST00000338911.6.p1,False,0.00036
ENST00000338911.6.p2,False,8e-05
ENST00000338911.6.p3,True,0.94854
ENST00000401975.5.p1,False,0.00066
ENST00000401975.5.p2,False,8e-05
ENST00000401975.5.p3,True,0.94854
ENST00000354694.12.p1,False,0.0003
ENST00000354694.12.p2,True,0.99413
ENST00000402281.5.p1,False,0.0003
ENST00000402281.5.p2,True,0.99655
ENST00000405677.5.p1,False,0.0003
ENST00000405677.5.p2,True,0.99655
ENST00000402284.7.p1,False,0.00024
ENST00000402284.7.p2,True,0.99514
ENST00000335214.8.p1,True,0.99334
ENST00000335214.8.p2,False,0.0003
ENST00000450638.5.p1,False,1e-05
ENST00000450638.5.p2,False,0.05938
ENST00000450638.5.p3,True,0.7425
ENST00000405742.7.p1,True,0.77859
ENST00000405742.7.p2,False,1e-05
ENST00000215838.8.p1,False,1e-05
ENST00000215838.8.p2,True,0.7875
ENST00000407817.3.p1,True,0.73184
ENST00000343605.5.p1,False,0.0343
ENST00000343605.5.p2,True,0.78515
ENST00000343605.5.p3,False,0.13921
ENST00000406566.1.p1,False,0.16898
ENST00000406566.1.p2,False,0.4769
ENST00000404885.5.p1,True,0.92806
ENST00000407308.1.p1,True,0.92806
ENST00000510957.1.p1,True,0.56851
ENST00000403268.1.p1,False,0.15691
ENST00000403268.1.p2,False,0.0328
ENST00000334679.4.p1,True,0.92806
ENST00000438716.3.p1,True,0.99019
ENST00000407373.5.p1,True,0.99073
ENST00000407373.5.p2,False,0.02294
ENST00000403222.7.p1,False,0.02294
ENST00000403222.7.p2,True,0.99078
ENST00000403222.7.p3,True,0.99104
ENST00000332585.11.p1,True,0.98297
ENST00000332585.11.p2,True,0.98384
ENST00000332585.11.p3,False,0.03689
ENST00000332585.11.p4,False,0.02294
ENST00000446658.6.p1,True,0.98331
ENST00000446658.6.p2,True,0.98382
ENST00000446658.6.p3,False,0.07918
ENST00000401475.5.p1,False,0.02294
ENST00000401475.5.p2,True,0.97974
ENST00000437268.6.p1,False,0.02294
ENST00000437268.6.p2,True,0.99076
ENST00000437268.6.p3,True,0.99039
ENST00000535268.5.p1,False,0.02294
ENST00000535268.5.p2,True,0.98094
ENST00000535268.5.p3,True,0.969
ENST00000422995.2.p1,False,0.20293
ENST00000422995.2.p2,True,0.61259
ENST00000422995.2.p3,False,0.01862
ENST00000397641.8.p1,True,0.99654
ENST00000397641.8.p2,False,0.00098
ENST00000215862.8.p1,False,0.00098
ENST00000215862.8.p2,True,0.9969
ENST00000644773.2.p1,False,0.01331
ENST00000644773.2.p2,False,0.00869
ENST00000644773.2.p3,True,0.54888
ENST00000644773.2.p4,False,0.04215
ENST00000602847.1.p1,False,0.00808
ENST00000623789.1.p1,False,0.14088
ENST00000623789.1.p2,False,0.01934
ENST00000333137.12.p1,True,0.99525
ENST00000333137.12.p2,False,0.00238
ENST00000358743.5.p1,False,0.00238
ENST00000358743.5.p2,True,0.99531
ENST00000347557.6.p1,False,0.00238
ENST00000347557.6.p2,True,0.99552
ENST00000619644.4.p1,True,0.9953
ENST00000619644.4.p2,False,0.00238
ENST00000612341.4.p1,False,0.00238
ENST00000612341.4.p2,True,0.99434
ENST00000612341.4.p3,True,0.99516
ENST00000404574.5.p1,True,0.99221
ENST00000404574.5.p2,True,0.99276
ENST00000400299.6.p1,False,0.22963
ENST00000611680.1.p1,True,0.99979
ENST00000611680.1.p2,True,0.99994
ENST00000611680.1.p3,False,0.09021
ENST00000412277.6.p1,True,0.98365
ENST00000412277.6.p2,False,0.23004
ENST00000412277.6.p3,False,0.02034
ENST00000412277.6.p4,False,0.07558
ENST00000620191.4.p1,True,0.97244
ENST00000620191.4.p2,False,0.11677
ENST00000620191.4.p3,False,0.07558
ENST00000331075.10.p1,False,0.00861
ENST00000331075.10.p2,True,0.98055
ENST00000331075.10.p3,True,0.98097
ENST00000331075.10.p4,False,0.02034
ENST00000331075.10.p5,False,0.07558
ENST00000400294.6.p1,True,0.97837
ENST00000400294.6.p2,False,0.07558
ENST00000404390.7.p1,True,0.98092
ENST00000404390.7.p2,True,0.9807
ENST00000404390.7.p3,False,0.07558
ENST00000405300.5.p1,False,0.17662
ENST00000405300.5.p2,False,0.23004
ENST00000405300.5.p3,True,0.97837
ENST00000405300.5.p4,False,0.07558
ENST00000402238.5.p1,True,0.9654
ENST00000402238.5.p2,False,0.07558
ENST00000404453.5.p1,True,0.98325
ENST00000404453.5.p2,False,0.07558
ENST00000401755.1.p1,True,0.97364
ENST00000401755.1.p2,False,0.07558
ENST00000215885.4.p1,False,0.11524
ENST00000215885.4.p2,True,0.61455
ENST00000215885.4.p3,True,0.60893
ENST00000215885.4.p4,False,0.03481
ENST00000397595.2.p1,True,0.95329
ENST00000397595.2.p2,True,0.91822
ENST00000326132.11.p1,False,0.13498
ENST00000326132.11.p2,True,0.90995
ENST00000426256.6.p1,True,0.87131
ENST00000426256.6.p2,False,0.0216
ENST00000266252.8.p1,True,0.98026
ENST00000406516.5.p1,True,0.99239
ENST00000406516.5.p2,True,0.99114
ENST00000331728.9.p1,True,0.99129
ENST00000333611.8.p1,True,0.99068
ENST00000340552.4.p1,True,0.99259
ENST00000215912.10.p1,True,0.997
ENST00000215912.10.p2,False,0.00084
ENST00000215912.10.p3,False,0.03177
ENST00000441972.5.p1,True,0.93566
ENST00000441972.5.p2,False,0.03177
ENST00000441972.5.p3,False,0.00084
ENST00000402249.7.p1,True,0.99125
ENST00000402249.7.p2,False,0.00084
ENST00000402249.7.p3,False,0.03303
ENST00000266269.10.p1,False,0.08027
ENST00000266269.10.p2,True,0.993
ENST00000266269.10.p3,False,6e-05
ENST00000266269.10.p4,False,0.04029
ENST00000351933.8.p1,False,0.07799
ENST00000351933.8.p2,True,0.99531
ENST00000351933.8.p3,False,0.09559
ENST00000351933.8.p4,False,6e-05
ENST00000351933.8.p5,False,0.02912
ENST00000405309.7.p1,False,0.07799
ENST00000405309.7.p2,True,0.99392
ENST00000405309.7.p3,False,0.09559
ENST00000405309.7.p4,False,6e-05
ENST00000405309.7.p5,True,0.99681
ENST00000405309.7.p6,False,0.02912
ENST00000215919.3.p1,True,0.98956
ENST00000215919.3.p2,False,6e-05
ENST00000504184.3.p1,False,0.15275
ENST00000504184.3.p2,False,0.37554
ENST00000504184.3.p3,True,0.67064
ENST00000331457.9.p1,True,0.99874
ENST00000344710.9.p1,True,0.99218
ENST00000344710.9.p2,True,0.99388
ENST00000397525.5.p1,True,0.99193
ENST00000330125.10.p1,True,0.99021
ENST00000330125.10.p2,True,0.99193
ENST00000397523.5.p1,True,0.9916
ENST00000397523.5.p2,True,0.99156
ENST00000665497.1.p1,False,0.13885
ENST00000540643.5.p1,True,0.52946
ENST00000540643.5.p2,False,0.14317
ENST00000540643.5.p3,True,0.66162
ENST00000540643.5.p4,False,4e-05
ENST00000540643.5.p5,False,0.00071
ENST00000432498.5.p1,False,0.02135
ENST00000432498.5.p2,True,0.63934
ENST00000432498.5.p3,False,4e-05
ENST00000432498.5.p4,False,0.00071
ENST00000432498.5.p5,True,0.52946
ENST00000432498.5.p6,False,0.14317
ENST00000443011.5.p1,False,0.00071
ENST00000443011.5.p2,True,0.52946
ENST00000443011.5.p3,False,0.14317
ENST00000443011.5.p4,False,0.43462
ENST00000443011.5.p5,True,0.70781
ENST00000400288.7.p1,True,0.63369
ENST00000400288.7.p2,False,0.00071
ENST00000400288.7.p3,True,0.52946
ENST00000400288.7.p4,False,0.14317
ENST00000400289.5.p1,True,0.67082
ENST00000400289.5.p2,False,0.00071
ENST00000400289.5.p3,True,0.52946
ENST00000400289.5.p4,False,0.14317
ENST00000629688.1.p1,False,0.22937
ENST00000445477.1.p1,True,0.99745
ENST00000382151.6.p1,True,0.93643
ENST00000382151.6.p2,True,0.81809
ENST00000382151.6.p3,False,0.335
ENST00000266095.9.p1,False,0.335
ENST00000266095.9.p2,True,0.93643
ENST00000266095.9.p3,True,0.81809
ENST00000397500.5.p1,False,0.335
ENST00000397500.5.p2,True,0.87888
ENST00000397500.5.p3,True,0.60881
ENST00000397500.5.p4,True,0.81809
ENST00000439502.6.p1,True,0.97245
ENST00000327423.11.p1,False,0.01485
ENST00000327423.11.p2,False,0.04836
ENST00000327423.11.p3,True,0.97356
ENST00000535622.6.p1,True,0.98208
ENST00000535622.6.p2,False,0.0006
ENST00000642974.1.p1,True,0.9868
ENST00000645711.1.p1,True,0.98299
ENST00000645711.1.p2,False,0.0006
ENST00000644331.1.p1,True,0.98319
ENST00000644331.1.p2,False,0.0006
ENST00000645560.1.p1,False,0.0006
ENST00000645560.1.p2,True,0.9813
ENST00000437411.6.p1,True,0.9997
ENST00000433147.2.p1,True,0.98171
ENST00000433147.2.p2,False,0.0006
ENST00000646755.1.p1,True,0.98492
ENST00000382112.8.p1,False,0.0006
ENST00000382112.8.p2,True,0.98248
ENST00000647438.1.p1,True,0.98272
ENST00000400248.7.p1,False,0.0006
ENST00000400248.7.p2,True,0.9837
ENST00000646969.1.p1,False,0.0006
ENST00000646969.1.p2,True,0.9813
ENST00000642696.1.p1,False,0.0006
ENST00000642696.1.p2,True,0.9837
ENST00000400242.8.p1,True,0.98492
ENST00000651528.2.p1,False,0.0006
ENST00000651528.2.p2,True,0.98248
ENST00000645015.1.p1,True,0.9997
ENST00000646465.1.p1,True,0.98405
ENST00000646465.1.p2,False,0.00697
ENST00000400249.7.p1,False,0.0006
ENST00000400249.7.p2,True,0.98319
ENST00000382111.6.p1,True,0.97991
ENST00000646701.1.p1,True,0.98737
ENST00000645407.1.p1,True,0.98121
ENST00000645407.1.p2,True,0.98108
ENST00000645407.1.p3,False,0.0006
ENST00000484682.2.p1,False,0.07364
ENST00000641789.2.p1,False,0.07364
ENST00000641789.2.p2,False,0.2497
ENST00000667186.2.p1,False,0.36266
ENST00000667186.2.p2,False,0.00893
ENST00000623735.2.p1,False,0.02798
ENST00000397492.1.p1,True,0.99996
ENST00000248975.6.p1,True,0.99997
ENST00000416995.2.p1,False,0.00577
ENST00000658411.1.p1,False,0.04833
ENST00000423610.1.p1,True,0.99586
ENST00000266088.9.p1,True,0.99363
ENST00000266088.9.p2,True,0.99385
ENST00000266088.9.p3,False,0.00136
ENST00000543737.2.p1,False,0.00136
ENST00000543737.2.p2,True,0.99435
ENST00000432373.1.p1,False,0.02905
ENST00000432373.1.p2,False,0.02185
ENST00000382097.4.p1,True,0.96309
ENST00000248983.8.p1,True,0.93219
ENST00000400237.2.p1,True,0.93219
ENST00000652607.1.p1,True,0.93219
ENST00000523725.1.p1,False,0.06984
ENST00000452181.2.p1,False,0.02955
ENST00000452181.2.p2,False,0.05836
ENST00000452181.2.p3,False,0.46818
ENST00000452181.2.p4,True,0.65857
ENST00000452181.2.p5,False,0.00181
ENST00000452181.2.p6,False,0.01781
ENST00000266086.6.p1,True,0.99495
ENST00000266086.6.p2,True,0.9949
ENST00000266086.6.p3,False,0.00017
ENST00000397477.2.p1,False,0.02955
ENST00000397477.2.p2,False,0.05836
ENST00000397477.2.p3,False,0.46818
ENST00000397477.2.p4,True,0.65857
ENST00000397477.2.p5,False,0.00181
ENST00000397468.5.p1,True,0.95672
ENST00000397468.5.p2,True,0.95614
ENST00000397468.5.p3,False,0.22076
ENST00000249007.4.p1,True,0.95923
ENST00000658273.1.p1,False,0.00459
ENST00000658273.1.p2,False,0.00094
ENST00000658273.1.p3,False,0.02745
ENST00000659039.1.p1,False,0.00094
ENST00000659039.1.p2,False,0.02745
ENST00000655996.1.p1,False,0.00094
ENST00000655996.1.p2,False,0.02745
ENST00000420171.1.p1,False,0.01876
ENST00000430579.1.p1,False,0.11393
ENST00000216038.6.p1,True,0.99778
ENST00000216038.6.p2,True,0.99741
ENST00000300399.8.p1,True,0.98196
ENST00000397452.5.p1,True,0.98196
ENST00000397450.2.p1,True,0.95744
ENST00000266087.12.p1,True,0.9785
ENST00000266087.12.p2,False,0.03837
ENST00000452138.3.p1,False,0.00949
ENST00000452138.3.p2,True,0.97711
ENST00000452138.3.p3,True,0.97279
ENST00000397426.5.p1,True,0.9773
ENST00000397426.5.p2,True,0.96709
ENST00000358763.7.p1,True,0.99586
ENST00000358763.7.p2,False,0.12764
ENST00000358763.7.p3,True,0.86519
ENST00000332840.9.p1,True,0.99871
ENST00000332840.9.p2,True,0.99901
ENST00000619146.1.p1,True,0.99821
ENST00000266085.7.p1,True,0.92637
ENST00000266085.7.p2,True,0.97557
ENST00000266085.7.p3,False,0.04307
ENST00000266085.7.p4,False,0.06116
ENST00000266085.7.p5,False,0.01807
ENST00000608642.6.p1,True,0.98882
ENST00000608642.6.p2,False,0.00089
ENST00000608642.6.p3,False,9e-05
ENST00000608642.6.p4,False,0.00896
ENST00000609799.6.p1,True,0.98299
ENST00000609799.6.p2,False,0.00089
ENST00000609799.6.p3,False,0.00026
ENST00000609799.6.p4,False,0.00896
ENST00000610186.6.p1,True,0.98832
ENST00000610186.6.p2,False,0.00089
ENST00000610186.6.p3,False,9e-05
ENST00000610186.6.p4,False,0.00896
ENST00000397394.8.p1,False,0.01779
ENST00000397394.8.p2,True,0.98796
ENST00000397394.8.p3,False,0.00089
ENST00000397394.8.p4,False,9e-05
ENST00000397394.8.p5,False,0.37467
ENST00000397394.8.p6,False,0.31214
ENST00000674780.1.p1,True,0.99015
ENST00000674780.1.p2,False,9e-05
ENST00000674780.1.p3,False,0.37467
ENST00000674999.1.p1,False,0.00097
ENST00000674999.1.p2,False,9e-05
ENST00000674999.1.p3,False,0.37467
ENST00000674999.1.p4,True,0.98591
ENST00000674668.1.p1,True,0.98819
ENST00000674668.1.p2,True,0.98952
ENST00000674668.1.p3,False,0.00089
ENST00000674668.1.p4,False,9e-05
ENST00000674668.1.p5,False,0.37467
ENST00000676126.1.p1,True,0.9846
ENST00000676126.1.p2,True,0.98631
ENST00000676126.1.p3,False,0.00089
ENST00000676126.1.p4,False,0.37467
ENST00000676132.1.p1,True,0.98796
ENST00000676132.1.p2,False,0.00089
ENST00000676132.1.p3,False,9e-05
ENST00000676132.1.p4,False,0.37467
ENST00000675416.1.p1,False,0.00089
ENST00000675416.1.p2,False,9e-05
ENST00000675416.1.p3,False,0.37467
ENST00000675416.1.p4,True,0.98796
ENST00000402320.6.p1,False,0.41378
ENST00000402320.6.p2,False,0.01281
ENST00000402320.6.p3,True,0.98713
ENST00000402320.6.p4,False,0.00089
ENST00000402320.6.p5,False,0.37467
ENST00000354992.7.p1,False,0.00089
ENST00000354992.7.p2,False,9e-05
ENST00000354992.7.p3,False,0.37467
ENST00000354992.7.p4,False,0.40561
ENST00000354992.7.p5,False,0.01458
ENST00000354992.7.p6,True,0.98796
ENST00000676370.1.p1,True,0.98175
ENST00000676370.1.p2,True,0.98796
ENST00000676370.1.p3,False,0.00089
ENST00000676370.1.p4,False,9e-05
ENST00000676370.1.p5,False,0.37467
ENST00000676070.1.p1,True,0.98796
ENST00000676070.1.p2,False,0.00089
ENST00000676070.1.p3,False,9e-05
ENST00000676070.1.p4,False,0.37467
ENST00000413114.6.p1,True,0.98796
ENST00000413114.6.p2,False,0.00089
ENST00000413114.6.p3,False,9e-05
ENST00000413114.6.p4,False,0.37467
ENST00000674789.1.p1,True,0.98286
ENST00000674789.1.p2,True,0.98915
ENST00000674789.1.p3,False,0.00089
ENST00000674789.1.p4,False,9e-05
ENST00000675277.1.p1,True,0.98591
ENST00000675277.1.p2,False,0.00089
ENST00000675277.1.p3,False,9e-05
ENST00000476315.2.p1,True,0.99074
ENST00000476315.2.p2,False,0.00089
ENST00000476315.2.p3,False,0.00896
ENST00000445391.1.p1,False,0.00148
ENST00000445391.1.p2,False,0.00397
ENST00000445391.1.p3,False,0.00206
ENST00000457251.1.p1,False,0.00191
ENST00000457251.1.p2,True,0.99653
ENST00000457251.1.p3,True,0.99898
ENST00000457251.1.p4,True,0.78768
ENST00000624442.1.p1,False,0.47842
ENST00000624442.1.p2,False,0.35749
ENST00000308700.6.p1,True,0.75754
ENST00000308700.6.p2,False,0.00271
ENST00000404699.7.p1,False,0.00271
ENST00000404699.7.p2,True,0.75754
ENST00000216106.6.p1,True,0.99944
ENST00000609073.1.p1,True,0.89419
ENST00000447733.5.p1,True,0.99899
ENST00000447733.5.p2,False,0.0348
ENST00000411850.5.p1,False,0.0348
ENST00000411850.5.p2,True,0.99889
ENST00000425375.5.p1,False,0.03169
ENST00000425375.5.p2,True,0.99864
ENST00000449058.7.p1,False,0.03169
ENST00000449058.7.p2,True,0.99891
ENST00000449058.7.p3,True,0.99894
ENST00000216117.9.p1,True,0.99916
ENST00000216117.9.p2,True,0.99884
ENST00000216117.9.p3,False,0.00562
ENST00000677931.1.p1,True,0.99968
ENST00000677931.1.p2,True,0.99925
ENST00000677931.1.p3,False,0.00562
ENST00000679074.1.p1,True,0.99939
ENST00000679074.1.p2,True,0.99913
ENST00000679074.1.p3,False,0.00562
ENST00000382011.9.p1,False,0.0001
ENST00000382011.9.p2,True,0.99326
ENST00000216122.9.p1,False,8e-05
ENST00000216122.9.p2,True,0.99268
ENST00000417397.2.p1,False,0.42461
ENST00000216127.5.p1,False,0.1082
ENST00000216127.5.p2,True,0.99967
ENST00000216127.5.p3,False,0.09888
ENST00000401702.5.p1,True,0.99869
ENST00000397326.7.p1,True,0.99974
ENST00000397326.7.p2,True,0.99978
ENST00000397328.5.p1,True,0.99978
ENST00000359787.5.p1,True,0.99978
ENST00000406324.5.p1,True,0.99985
ENST00000406324.5.p2,True,0.99978
ENST00000472240.1.p1,False,0.07028
ENST00000409652.5.p1,True,0.99736
ENST00000409652.5.p2,True,0.99879
ENST00000409652.5.p3,False,0.12889
ENST00000409652.5.p4,True,0.9619
ENST00000409652.5.p5,False,0.48369
ENST00000415961.2.p1,False,0.00719
ENST00000249044.2.p1,True,0.98942
ENST00000405409.6.p1,True,0.99363
ENST00000405409.6.p2,False,0.28795
ENST00000405409.6.p3,True,0.65672
ENST00000405409.6.p4,True,0.8547
ENST00000438146.7.p1,True,0.98496
ENST00000438146.7.p2,True,0.99786
ENST00000438146.7.p3,True,0.8547
ENST00000438146.7.p4,False,0.1408
ENST00000438146.7.p5,False,0.28795
ENST00000438146.7.p6,False,0.0145
ENST00000414461.6.p1,True,0.99297
ENST00000449924.6.p1,True,0.99745
ENST00000449924.6.p2,False,0.1408
ENST00000262829.11.p1,True,0.99793
ENST00000262829.11.p2,False,0.1408
ENST00000397303.6.p1,True,0.99728
ENST00000397303.6.p2,True,0.99722
ENST00000397303.6.p3,False,0.1408
ENST00000359369.8.p1,True,0.99473
ENST00000359369.8.p2,True,0.9934
ENST00000416721.6.p1,True,0.9978
ENST00000416721.6.p2,False,0.1408
ENST00000625157.1.p1,False,0.26604
ENST00000625157.1.p2,False,0.00662
ENST00000624264.1.p1,True,0.55456
ENST00000624264.1.p2,False,0.04408
ENST00000624264.1.p3,False,0.05549
ENST00000624264.1.p4,False,0.01286
ENST00000624264.1.p5,True,0.64128
ENST00000623490.1.p1,False,0.00427
ENST00000624395.1.p1,False,0.00554
ENST00000624395.1.p2,False,0.11816
ENST00000349314.6.p1,True,0.99545
ENST00000349314.6.p2,True,0.99688
ENST00000397293.6.p1,True,0.99793
ENST00000397293.6.p2,False,0.0182
ENST00000397293.6.p3,False,0.00549
ENST00000397293.6.p4,False,0.0049
ENST00000361710.6.p1,True,0.99292
ENST00000397287.6.p1,True,0.99292
ENST00000424878.3.p1,True,0.99875
ENST00000424878.3.p2,True,0.99793
ENST00000683024.1.p1,True,0.99825
ENST00000684666.1.p1,True,0.99825
ENST00000352371.5.p1,True,0.99196
ENST00000352371.5.p2,True,0.99821
ENST00000616056.4.p1,False,0.02971
ENST00000616056.4.p2,True,0.99825
ENST00000332987.5.p1,True,0.99825
ENST00000397275.6.p1,False,0.22428
ENST00000397275.6.p2,False,0.01896
ENST00000358502.10.p1,False,0.00111
ENST00000358502.10.p2,True,0.99878
ENST00000358502.10.p3,True,0.99865
ENST00000358502.10.p4,False,0.00659
ENST00000249066.10.p1,True,0.99865
ENST00000249066.10.p2,True,0.81003
ENST00000249066.10.p3,False,0.00659
ENST00000249066.10.p4,False,0.00111
ENST00000451256.6.p1,True,0.99799
ENST00000451256.6.p2,True,0.99808
ENST00000422706.5.p1,True,0.99684
ENST00000422706.5.p2,True,0.99921
ENST00000422706.5.p3,False,0.09641
ENST00000426053.5.p1,True,0.99786
ENST00000426053.5.p2,True,0.99922
ENST00000319136.8.p1,True,0.99911
ENST00000397278.8.p1,True,0.99869
ENST00000397278.8.p2,True,0.99921
ENST00000397279.8.p1,True,0.99877
ENST00000397279.8.p2,True,0.99921
ENST00000216181.11.p1,True,0.99924
ENST00000216181.11.p2,True,0.81682
ENST00000401701.1.p1,False,4e-05
ENST00000401701.1.p2,True,0.99992
ENST00000413110.1.p1,True,0.99448
ENST00000442579.1.p1,False,0.36315
ENST00000216185.7.p1,True,0.97969
ENST00000216185.7.p2,True,0.9944
ENST00000403313.5.p1,True,0.9944
ENST00000397224.9.p1,True,0.96719
ENST00000397224.9.p2,True,0.96764
ENST00000397224.9.p3,False,0.02068
ENST00000397224.9.p4,False,0.00117
ENST00000397224.9.p5,False,0.06591
ENST00000216187.10.p1,False,0.02476
ENST00000216187.10.p2,True,0.96464
ENST00000216187.10.p3,True,0.96764
ENST00000397223.4.p1,True,0.96764
ENST00000397223.4.p2,False,0.15356
ENST00000216190.13.p1,True,0.99242
ENST00000405442.5.p1,True,0.99242
ENST00000339367.4.p1,True,0.99378
ENST00000300105.7.p1,True,0.99706
ENST00000300105.7.p2,False,0.00081
ENST00000430281.1.p1,False,0.17504
ENST00000340630.9.p1,True,0.95179
ENST00000340630.9.p2,True,0.99734
ENST00000433985.7.p1,True,0.96174
ENST00000433985.7.p2,True,0.99745
ENST00000216200.9.p1,True,0.99997
ENST00000216200.9.p2,True,0.99998
ENST00000417718.7.p1,True,0.99995
ENST00000417718.7.p2,True,0.99998
ENST00000404171.1.p1,True,0.99987
ENST00000619915.1.p1,False,0.16535
ENST00000397147.7.p1,True,0.99336
ENST00000248899.11.p1,True,0.99863
ENST00000650827.1.p1,True,0.99966
ENST00000650698.1.p1,True,0.9975
ENST00000650698.1.p2,True,0.99966
ENST00000403662.8.p1,True,0.97516
ENST00000403662.8.p2,False,0.00519
ENST00000403662.8.p3,False,0.18076
ENST00000262825.9.p1,True,0.97415
ENST00000262825.9.p2,False,0.00519
ENST00000406230.5.p1,False,0.00519
ENST00000406230.5.p2,False,0.0073
ENST00000406230.5.p3,True,0.97536
ENST00000447905.1.p1,True,0.98187
ENST00000400221.1.p1,False,0.00793
ENST00000402860.7.p1,False,0.00023
ENST00000402860.7.p2,True,0.99808
ENST00000405091.6.p1,True,0.99807
ENST00000405091.6.p2,False,0.00023
ENST00000381821.2.p1,False,0.00023
ENST00000381821.2.p2,True,0.99458
ENST00000381821.2.p3,True,0.99807
ENST00000403892.7.p1,True,0.99923
ENST00000403892.7.p2,False,0.01449
ENST00000403892.7.p3,False,0.02026
ENST00000622841.1.p1,True,0.99895
ENST00000622841.1.p2,True,0.99923
ENST00000249042.8.p1,True,0.99871
ENST00000249042.8.p2,True,0.99923
ENST00000401419.7.p1,False,0.00039
ENST00000401419.7.p2,False,0.03058
ENST00000401419.7.p3,False,0.02277
ENST00000401419.7.p4,True,0.99276
ENST00000401419.7.p5,True,0.99693
ENST00000404802.7.p1,True,0.99693
ENST00000404802.7.p2,False,0.02277
ENST00000429360.6.p1,False,0.00064
ENST00000429360.6.p2,False,0.02486
ENST00000429360.6.p3,False,0.02277
ENST00000429360.6.p4,True,0.99281
ENST00000429360.6.p5,True,0.99615
ENST00000341116.7.p1,False,0.02277
ENST00000341116.7.p2,True,0.99693
ENST00000404393.5.p1,True,0.98088
ENST00000404393.5.p2,True,0.9811
ENST00000404393.5.p3,False,8e-05
ENST00000404393.5.p4,False,0.00213
ENST00000404393.5.p5,False,0.01953
ENST00000404393.5.p6,False,0.02277
ENST00000397225.2.p1,True,0.99693
ENST00000397225.2.p2,False,0.02277
ENST00000628507.1.p1,False,8e-05
ENST00000628507.1.p2,False,0.00153
ENST00000628507.1.p3,False,0.02013
ENST00000628507.1.p4,False,0.02277
ENST00000628507.1.p5,True,0.98144
ENST00000628507.1.p6,True,0.9811
ENST00000666567.1.p1,False,0.02535
ENST00000666567.1.p2,False,0.06267
ENST00000666567.1.p3,False,0.04709
ENST00000610767.4.p1,True,0.99989
ENST00000610767.4.p2,True,0.99989
ENST00000610767.4.p3,False,0.13563
ENST00000402077.7.p1,False,0.13563
ENST00000402077.7.p2,True,0.99967
ENST00000403888.7.p1,False,0.13563
ENST00000403888.7.p2,True,0.99956
ENST00000346753.9.p1,True,0.94285
ENST00000381792.6.p1,True,0.93282
ENST00000406725.6.p1,True,0.94008
ENST00000406856.7.p1,True,0.92956
ENST00000676104.1.p1,True,0.94008
ENST00000414203.2.p1,False,0.07786
ENST00000442782.7.p1,True,0.96922
ENST00000216223.10.p1,False,0.01404
ENST00000216223.10.p2,False,0.13964
ENST00000216223.10.p3,False,0.01949
ENST00000216223.10.p4,False,0.13102
ENST00000216223.10.p5,True,0.95553
ENST00000216223.10.p6,True,0.97024
ENST00000337843.7.p1,False,0.03178
ENST00000337843.7.p2,True,0.99693
ENST00000337843.7.p3,True,0.99759
ENST00000337843.7.p4,False,0.03431
ENST00000337843.7.p5,False,0.18782
ENST00000397110.6.p1,False,0.01707
ENST00000397110.6.p2,True,0.9961
ENST00000397110.6.p3,True,0.99759
ENST00000434784.1.p1,True,0.99601
ENST00000434784.1.p2,True,0.69014
ENST00000434784.1.p3,False,0.48844
ENST00000610913.2.p1,False,0.06006
ENST00000610913.2.p2,False,0.05752
ENST00000610913.2.p3,False,0.02656
ENST00000610913.2.p4,False,0.0151
ENST00000610913.2.p5,False,0.00868
ENST00000610913.2.p6,True,0.98818
ENST00000617123.1.p1,True,0.98818
ENST00000249071.11.p1,False,0.04334
ENST00000249071.11.p2,True,0.99961
ENST00000406508.5.p1,True,0.99768
ENST00000406508.5.p2,True,0.99967
ENST00000405484.5.p1,False,0.01439
ENST00000405484.5.p2,True,0.99968
ENST00000401529.3.p1,False,0.01949
ENST00000401529.3.p2,False,0.00034
ENST00000402997.5.p1,True,0.99992
ENST00000405206.3.p1,True,0.99984
ENST00000405206.3.p2,True,0.99992
ENST00000248901.11.p1,False,0.00331
ENST00000248901.11.p2,True,0.99818
ENST00000248901.11.p3,True,0.99803
ENST00000430883.5.p1,False,0.04269
ENST00000430883.5.p2,False,0.23222
ENST00000445088.1.p1,False,0.3665
ENST00000666674.1.p1,False,0.48041
ENST00000402918.7.p1,True,0.98707
ENST00000402918.7.p2,True,0.69997
ENST00000402918.7.p3,False,0.04051
ENST00000402918.7.p4,False,0.00029
ENST00000402918.7.p5,False,0.01013
ENST00000609322.1.p1,True,0.88529
