isoform	chrom	strand	junction_number	genomic_start_coord	genomic_end_coord	transcript_coord	junction_category	start_site_category	end_site_category	diff_to_Ref_start_site	diff_to_Ref_end_site	bite_junction	splice_site	canonical	RTS_junction	indel_near_junct	phyloP_start	phyloP_end	sample_with_cov	total_coverage	chr13_SR_support.star.SJ.out
PB.3222.15	13	-	junction_3	95053185	95062703	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	65	65
PB.3222.15	13	-	junction_4	95062860	95071661	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	94	94
PB.3222.15	13	-	junction_5	95071854	95073203	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	61	61
PB.3222.15	13	-	junction_6	95073305	95074213	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	73	73
PB.3222.15	13	-	junction_7	95074325	95075431	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	74	74
PB.3222.15	13	-	junction_8	95075552	95083139	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	85	85
PB.3222.15	13	-	junction_9	95083291	95115921	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	51	51
PB.3222.15	13	-	junction_10	95116002	95161188	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	53	53
PB.3222.15	13	-	junction_11	95161336	95163121	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	84	84
PB.3222.15	13	-	junction_12	95163217	95163609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	100	100
PB.3222.15	13	-	junction_13	95163648	95164377	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	117	117
PB.3222.15	13	-	junction_14	95164519	95166157	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	72	72
PB.3222.15	13	-	junction_15	95166368	95170531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	74	74
PB.3222.15	13	-	junction_16	95170629	95177706	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	89	89
PB.3222.15	13	-	junction_17	95177794	95177996	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	98	98
PB.3222.15	13	-	junction_18	95178092	95186700	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	99	99
PB.3222.15	13	-	junction_19	95186893	95188452	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3222.15	13	-	junction_20	95188543	95194835	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3222.15	13	-	junction_21	95194938	95206531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.15	13	-	junction_22	95206782	95207799	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	49	49
PB.3222.15	13	-	junction_23	95207926	95209433	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	48	48
PB.3222.15	13	-	junction_24	95209598	95210691	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.15	13	-	junction_25	95210782	95234609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	50	50
PB.3222.15	13	-	junction_26	95234835	95246974	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	29	29
PB.3222.15	13	-	junction_27	95247096	95247642	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3222.15	13	-	junction_28	95247754	95266111	?????	novel	known	novel	0	-18469	TRUE	GTAG	canonical	FALSE	FALSE	NA	NA	1	17	17
PB.3222.15	13	-	junction_29	95266265	95301240	?????	novel	novel	known	18511	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	2	2
PB.3222.16	13	-	junction_1	95043788	95044265	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	70	70
PB.3222.16	13	-	junction_2	95044439	95053094	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3222.16	13	-	junction_3	95053185	95062703	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	65	65
PB.3222.16	13	-	junction_4	95062860	95071661	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	94	94
PB.3222.16	13	-	junction_5	95071854	95073203	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	61	61
PB.3222.16	13	-	junction_6	95073305	95074213	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	73	73
PB.3222.16	13	-	junction_7	95074325	95075431	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	74	74
PB.3222.16	13	-	junction_8	95075552	95083139	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	85	85
PB.3222.16	13	-	junction_9	95083291	95115921	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	51	51
PB.3222.16	13	-	junction_10	95116002	95161188	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	53	53
PB.3222.16	13	-	junction_11	95161336	95163121	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	84	84
PB.3222.16	13	-	junction_12	95163217	95163609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	100	100
PB.3222.16	13	-	junction_13	95163648	95164377	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	117	117
PB.3222.16	13	-	junction_14	95164519	95166157	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	72	72
PB.3222.16	13	-	junction_15	95166368	95170531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	74	74
PB.3222.16	13	-	junction_16	95170629	95177706	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	89	89
PB.3222.16	13	-	junction_17	95177794	95177996	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	98	98
PB.3222.16	13	-	junction_18	95178092	95186700	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	99	99
PB.3222.16	13	-	junction_19	95186893	95188452	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3222.16	13	-	junction_20	95188543	95194835	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3222.16	13	-	junction_21	95194938	95206531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.16	13	-	junction_22	95206782	95207799	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	49	49
PB.3222.16	13	-	junction_23	95207926	95209433	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	48	48
PB.3222.16	13	-	junction_24	95209598	95210691	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.16	13	-	junction_25	95210782	95234609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	50	50
PB.3222.16	13	-	junction_26	95234835	95246974	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	29	29
PB.3222.16	13	-	junction_27	95247096	95247642	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3222.16	13	-	junction_28	95247754	95301240	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	39	39
PB.3222.17	13	-	junction_1	95061980	95062703	?????	novel	novel	known	-880	0	TRUE	GTAG	canonical	FALSE	FALSE	NA	NA	0	0	0
PB.3222.17	13	-	junction_2	95062860	95071661	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	94	94
PB.3222.17	13	-	junction_3	95071854	95073203	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	61	61
PB.3222.17	13	-	junction_4	95073305	95074213	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	73	73
PB.3222.17	13	-	junction_5	95074325	95075431	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	74	74
PB.3222.17	13	-	junction_6	95075552	95083139	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	85	85
PB.3222.17	13	-	junction_7	95083291	95115921	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	51	51
PB.3222.17	13	-	junction_8	95116002	95161188	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	53	53
PB.3222.17	13	-	junction_9	95161336	95163121	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	84	84
PB.3222.17	13	-	junction_10	95163217	95163609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	100	100
PB.3222.17	13	-	junction_11	95163648	95164377	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	117	117
PB.3222.17	13	-	junction_12	95164519	95166157	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	72	72
PB.3222.17	13	-	junction_13	95166368	95170531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	74	74
PB.3222.17	13	-	junction_14	95170629	95177706	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	89	89
PB.3222.17	13	-	junction_15	95177794	95177996	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	98	98
PB.3222.17	13	-	junction_16	95178092	95186700	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	99	99
PB.3222.17	13	-	junction_17	95186893	95188452	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3222.17	13	-	junction_18	95188543	95194835	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3222.17	13	-	junction_19	95194938	95206531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.17	13	-	junction_20	95206782	95207799	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	49	49
PB.3222.17	13	-	junction_21	95207926	95209433	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	48	48
PB.3222.17	13	-	junction_22	95209598	95210691	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.17	13	-	junction_23	95210782	95234609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	50	50
PB.3222.17	13	-	junction_24	95234835	95246974	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	29	29
PB.3222.17	13	-	junction_25	95247096	95247642	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3222.17	13	-	junction_26	95247754	95301240	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	39	39
PB.3222.18	13	-	junction_1	95075552	95083139	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	85	85
PB.3222.18	13	-	junction_2	95083291	95115921	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	51	51
PB.3222.18	13	-	junction_3	95116002	95161188	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	53	53
PB.3222.18	13	-	junction_4	95161336	95163121	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	84	84
PB.3222.18	13	-	junction_5	95163217	95163609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	100	100
PB.3222.18	13	-	junction_6	95163648	95164377	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	117	117
PB.3222.18	13	-	junction_7	95164519	95166157	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	72	72
PB.3222.18	13	-	junction_8	95166368	95170531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	74	74
PB.3222.18	13	-	junction_9	95170629	95177706	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	89	89
PB.3222.18	13	-	junction_10	95177794	95177996	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	98	98
PB.3222.18	13	-	junction_11	95178092	95186700	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	99	99
PB.3222.18	13	-	junction_12	95186893	95188452	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3222.18	13	-	junction_13	95188543	95194835	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3222.18	13	-	junction_14	95194938	95206531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.18	13	-	junction_15	95206782	95207799	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	49	49
PB.3222.18	13	-	junction_16	95207926	95209433	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	48	48
PB.3222.18	13	-	junction_17	95209598	95210691	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.18	13	-	junction_18	95210782	95234609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	50	50
PB.3222.18	13	-	junction_19	95234835	95246974	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	29	29
PB.3222.18	13	-	junction_20	95247096	95247642	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3222.18	13	-	junction_21	95247754	95301240	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	39	39
PB.3222.20	13	-	junction_1	95096180	95115921	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	8	8
PB.3222.20	13	-	junction_2	95116002	95161188	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	53	53
PB.3222.20	13	-	junction_3	95161336	95163121	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	84	84
PB.3222.20	13	-	junction_4	95163217	95163609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	100	100
PB.3222.20	13	-	junction_5	95163648	95164377	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	117	117
PB.3222.20	13	-	junction_6	95164519	95166157	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	72	72
PB.3222.20	13	-	junction_7	95166368	95170531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	74	74
PB.3222.20	13	-	junction_8	95170629	95177706	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	89	89
PB.3222.20	13	-	junction_9	95177794	95177996	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	98	98
PB.3222.20	13	-	junction_10	95178092	95186700	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	99	99
PB.3222.20	13	-	junction_11	95186893	95188452	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3222.20	13	-	junction_12	95188543	95194835	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3222.20	13	-	junction_13	95194938	95206531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.20	13	-	junction_14	95206782	95207799	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	49	49
PB.3222.20	13	-	junction_15	95207926	95209433	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	48	48
PB.3222.20	13	-	junction_16	95209598	95210691	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.20	13	-	junction_17	95210782	95234609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	50	50
PB.3222.20	13	-	junction_18	95234835	95246974	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	29	29
PB.3222.20	13	-	junction_19	95247096	95247642	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3222.20	13	-	junction_20	95247754	95266111	?????	novel	known	novel	0	-18469	TRUE	GTAG	canonical	FALSE	FALSE	NA	NA	1	17	17
PB.3222.20	13	-	junction_21	95266265	95269309	?????	novel	novel	novel	18511	-21667	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	2	2
PB.3222.20	13	-	junction_22	95269423	95301240	?????	novel	novel	known	21669	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	7	7
PB.3222.19	13	-	junction_1	95096180	95115921	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	8	8
PB.3222.19	13	-	junction_2	95116002	95161188	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	53	53
PB.3222.19	13	-	junction_3	95161336	95163121	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	84	84
PB.3222.19	13	-	junction_4	95163217	95163609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	100	100
PB.3222.19	13	-	junction_5	95163648	95164377	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	117	117
PB.3222.19	13	-	junction_6	95164519	95166157	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	72	72
PB.3222.19	13	-	junction_7	95166368	95170531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	74	74
PB.3222.19	13	-	junction_8	95170629	95177706	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	89	89
PB.3222.19	13	-	junction_9	95177794	95177996	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	98	98
PB.3222.19	13	-	junction_10	95178092	95186700	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	99	99
PB.3222.19	13	-	junction_11	95186893	95188452	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3222.19	13	-	junction_12	95188543	95194835	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3222.19	13	-	junction_13	95194938	95206531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.19	13	-	junction_14	95206782	95207799	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	49	49
PB.3222.19	13	-	junction_15	95207926	95209433	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	48	48
PB.3222.19	13	-	junction_16	95209598	95210691	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.19	13	-	junction_17	95210782	95234609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	50	50
PB.3222.19	13	-	junction_18	95234835	95246974	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	29	29
PB.3222.19	13	-	junction_19	95247096	95247642	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3222.19	13	-	junction_20	95247754	95301240	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	39	39
PB.3222.21	13	-	junction_1	95096180	95115921	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	8	8
PB.3222.21	13	-	junction_2	95116002	95161188	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	53	53
PB.3222.21	13	-	junction_3	95161336	95163121	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	84	84
PB.3222.21	13	-	junction_4	95163217	95163609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	100	100
PB.3222.21	13	-	junction_5	95163648	95164377	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	117	117
PB.3222.21	13	-	junction_6	95164519	95166157	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	72	72
PB.3222.21	13	-	junction_7	95166368	95170531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	74	74
PB.3222.21	13	-	junction_8	95170629	95177706	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	89	89
PB.3222.21	13	-	junction_9	95177794	95177996	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	98	98
PB.3222.21	13	-	junction_10	95178092	95186700	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	99	99
PB.3222.21	13	-	junction_11	95186893	95188452	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3222.21	13	-	junction_12	95188543	95194835	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3222.21	13	-	junction_13	95194938	95206531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.21	13	-	junction_14	95206782	95207799	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	49	49
PB.3222.21	13	-	junction_15	95207926	95209433	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	48	48
PB.3222.21	13	-	junction_16	95209598	95210691	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.21	13	-	junction_17	95210782	95234609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	50	50
PB.3222.21	13	-	junction_18	95234835	95246974	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	29	29
PB.3222.21	13	-	junction_19	95247096	95247642	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3222.21	13	-	junction_20	95247754	95266111	?????	novel	known	novel	0	-18469	TRUE	GTAG	canonical	FALSE	FALSE	NA	NA	1	17	17
PB.3222.21	13	-	junction_21	95266265	95301240	?????	novel	novel	known	18511	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	2	2
PB.3222.22	13	-	junction_1	95096180	95105045	?????	novel	known	novel	0	10876	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	1	1
PB.3222.22	13	-	junction_2	95105104	95115921	?????	novel	novel	known	8924	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	2	2
PB.3222.22	13	-	junction_3	95116002	95161188	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	53	53
PB.3222.22	13	-	junction_4	95161336	95163121	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	84	84
PB.3222.22	13	-	junction_5	95163217	95163609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	100	100
PB.3222.22	13	-	junction_6	95163648	95164377	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	117	117
PB.3222.22	13	-	junction_7	95164519	95166157	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	72	72
PB.3222.22	13	-	junction_8	95166368	95170531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	74	74
PB.3222.22	13	-	junction_9	95170629	95177706	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	89	89
PB.3222.22	13	-	junction_10	95177794	95177996	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	98	98
PB.3222.22	13	-	junction_11	95178092	95186700	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	99	99
PB.3222.22	13	-	junction_12	95186893	95188452	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	60	60
PB.3222.22	13	-	junction_13	95188543	95194835	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3222.22	13	-	junction_14	95194938	95206531	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.22	13	-	junction_15	95206782	95207799	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	49	49
PB.3222.22	13	-	junction_16	95207926	95209433	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	48	48
PB.3222.22	13	-	junction_17	95209598	95210691	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	46	46
PB.3222.22	13	-	junction_18	95210782	95234609	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	50	50
PB.3222.22	13	-	junction_19	95234835	95246974	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	29	29
PB.3222.22	13	-	junction_20	95247096	95247642	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3222.22	13	-	junction_21	95247754	95301240	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	39	39
